nSkillID	nLevel	nCoin	nFightPower	nKinContrib	tbAttr
4	28	12000	1180	1800	{{"fire_resist_v",84,0,0}}
4	29	12000	1240	1800	{{"fire_resist_v",92,0,0}}
4	30	12000	1300	1800	{{"fire_resist_v",100,0,0}}
4	31	20000	1400	3000	{{"fire_resist_v",109,0,0}}
4	32	20000	1500	3000	{{"fire_resist_v",118,0,0}}
4	33	20000	1600	3000	{{"fire_resist_v",127,0,0}}
4	34	20000	1700	3000	{{"fire_resist_v",136,0,0}}
4	35	20000	1800	3000	{{"fire_resist_v",145,0,0}}
4	36	20000	1900	3000	{{"fire_resist_v",154,0,0}}
4	37	20000	2000	3000	{{"fire_resist_v",163,0,0}}
4	38	20000	2100	3000	{{"fire_resist_v",172,0,0}}
4	39	20000	2200	3000	{{"fire_resist_v",181,0,0}}
4	40	20000	2300	3000	{{"fire_resist_v",190,0,0}}
4	41	32000	2460	4800	{{"fire_resist_v",205,0,0}}
4	42	32000	2620	4800	{{"fire_resist_v",220,0,0}}
4	43	32000	2780	4800	{{"fire_resist_v",235,0,0}}
4	44	32000	2940	4800	{{"fire_resist_v",250,0,0}}
4	45	32000	3100	4800	{{"fire_resist_v",265,0,0}}
4	46	32000	3260	4800	{{"fire_resist_v",280,0,0}}
4	47	32000	3420	4800	{{"fire_resist_v",295,0,0}}
4	48	32000	3580	4800	{{"fire_resist_v",310,0,0}}
4	49	32000	3740	4800	{{"fire_resist_v",325,0,0}}
4	50	32000	3900	4800	{{"fire_resist_v",340,0,0}}
4	51	40000	4100	6000	{{"fire_resist_v",352,0,0}}
4	52	40000	4300	6000	{{"fire_resist_v",364,0,0}}
4	53	40000	4500	6000	{{"fire_resist_v",376,0,0}}
4	54	40000	4700	6000	{{"fire_resist_v",388,0,0}}
4	55	40000	4900	6000	{{"fire_resist_v",400,0,0}}
4	56	40000	5100	6000	{{"fire_resist_v",412,0,0}}
4	57	40000	5300	6000	{{"fire_resist_v",424,0,0}}
4	58	40000	5500	6000	{{"fire_resist_v",436,0,0}}
4	59	40000	5700	6000	{{"fire_resist_v",448,0,0}}
4	60	40000	5900	6000	{{"fire_resist_v",460,0,0}}
4	61	40000	6100	6000	{{"fire_resist_v",472,0,0}}
4	62	40000	6300	6000	{{"fire_resist_v",484,0,0}}
4	63	40000	6500	6000	{{"fire_resist_v",496,0,0}}
4	64	40000	6700	6000	{{"fire_resist_v",508,0,0}}
4	65	40000	6900	6000	{{"fire_resist_v",520,0,0}}
4	66	40000	7100	6000	{{"fire_resist_v",532,0,0}}
4	67	40000	7300	6000	{{"fire_resist_v",544,0,0}}
4	68	40000	7500	6000	{{"fire_resist_v",556,0,0}}
4	69	40000	7700	6000	{{"fire_resist_v",568,0,0}}
4	70	40000	7900	6000	{{"fire_resist_v",580,0,0}}
4	71	40000	8100	6000	{{"fire_resist_v",592,0,0}}
4	72	40000	8300	6000	{{"fire_resist_v",604,0,0}}
4	73	40000	8500	6000	{{"fire_resist_v",616,0,0}}
4	74	40000	8700	6000	{{"fire_resist_v",628,0,0}}
4	75	40000	8900	6000	{{"fire_resist_v",640,0,0}}
4	76	40000	9100	6000	{{"fire_resist_v",652,0,0}}
4	77	40000	9300	6000	{{"fire_resist_v",664,0,0}}
4	78	40000	9500	6000	{{"fire_resist_v",676,0,0}}
4	79	40000	9700	6000	{{"fire_resist_v",688,0,0}}
4	80	40000	9900	6000	{{"fire_resist_v",700,0,0}}
4	81	40000	10100	6000	{{"fire_resist_v",712,0,0}}
4	82	40000	10300	6000	{{"fire_resist_v",724,0,0}}
4	83	40000	10500	6000	{{"fire_resist_v",736,0,0}}
4	84	40000	10700	6000	{{"fire_resist_v",748,0,0}}
4	85	40000	10900	6000	{{"fire_resist_v",760,0,0}}
4	86	40000	11100	6000	{{"fire_resist_v",772,0,0}}
4	87	40000	11300	6000	{{"fire_resist_v",784,0,0}}
4	88	40000	11500	6000	{{"fire_resist_v",796,0,0}}
4	89	40000	11700	6000	{{"fire_resist_v",808,0,0}}
4	90	40000	11900	6000	{{"fire_resist_v",820,0,0}}
4	91	40000	12100	6000	{{"fire_resist_v",832,0,0}}
4	92	40000	12300	6000	{{"fire_resist_v",844,0,0}}
4	93	40000	12500	6000	{{"fire_resist_v",856,0,0}}
4	94	40000	12700	6000	{{"fire_resist_v",868,0,0}}
4	95	40000	12900	6000	{{"fire_resist_v",880,0,0}}
4	96	40000	13100	6000	{{"fire_resist_v",892,0,0}}
4	97	40000	13300	6000	{{"fire_resist_v",904,0,0}}
4	98	40000	13500	6000	{{"fire_resist_v",916,0,0}}
4	99	40000	13700	6000	{{"fire_resist_v",928,0,0}}
4	100	40000	13900	6000	{{"fire_resist_v",940,0,0}}
4	101	40000	14100	6000	{{"fire_resist_v",952,0,0}}
4	102	40000	14300	6000	{{"fire_resist_v",964,0,0}}
4	103	40000	14500	6000	{{"fire_resist_v",976,0,0}}
4	104	40000	14700	6000	{{"fire_resist_v",988,0,0}}
4	105	40000	14900	6000	{{"fire_resist_v",1000,0,0}}
4	106	40000	15100	6000	{{"fire_resist_v",1012,0,0}}
4	107	40000	15300	6000	{{"fire_resist_v",1024,0,0}}
4	108	40000	15500	6000	{{"fire_resist_v",1036,0,0}}
4	109	40000	15700	6000	{{"fire_resist_v",1048,0,0}}
4	110	40000	15900	6000	{{"fire_resist_v",1060,0,0}}
4	111	40000	16100	6000	{{"fire_resist_v",1072,0,0}}
4	112	40000	16300	6000	{{"fire_resist_v",1084,0,0}}
4	113	40000	16500	6000	{{"fire_resist_v",1096,0,0}}
4	114	40000	16700	6000	{{"fire_resist_v",1108,0,0}}
4	115	40000	16900	6000	{{"fire_resist_v",1120,0,0}}
4	116	40000	17100	6000	{{"fire_resist_v",1132,0,0}}
4	117	40000	17300	6000	{{"fire_resist_v",1144,0,0}}
4	118	40000	17500	6000	{{"fire_resist_v",1156,0,0}}
4	119	40000	17700	6000	{{"fire_resist_v",1168,0,0}}
4	120	40000	17900	6000	{{"fire_resist_v",1180,0,0}}
4	121	40000	18100	6000	{{"fire_resist_v",1192,0,0}}
4	122	40000	18300	6000	{{"fire_resist_v",1204,0,0}}
4	123	40000	18500	6000	{{"fire_resist_v",1216,0,0}}
4	124	40000	18700	6000	{{"fire_resist_v",1228,0,0}}
4	125	40000	18900	6000	{{"fire_resist_v",1240,0,0}}
4	126	40000	19100	6000	{{"fire_resist_v",1252,0,0}}
4	127	40000	19300	6000	{{"fire_resist_v",1264,0,0}}
4	128	40000	19500	6000	{{"fire_resist_v",1276,0,0}}
4	129	40000	19700	6000	{{"fire_resist_v",1288,0,0}}
4	130	40000	19900	6000	{{"fire_resist_v",1300,0,0}}
4	131	40000	20100	6000	{{"fire_resist_v",1312,0,0}}
4	132	40000	20300	6000	{{"fire_resist_v",1324,0,0}}
4	133	40000	20500	6000	{{"fire_resist_v",1336,0,0}}
4	134	40000	20700	6000	{{"fire_resist_v",1348,0,0}}
4	135	40000	20900	6000	{{"fire_resist_v",1360,0,0}}
4	136	40000	21100	6000	{{"fire_resist_v",1372,0,0}}
4	137	40000	21300	6000	{{"fire_resist_v",1384,0,0}}
4	138	40000	21500	6000	{{"fire_resist_v",1396,0,0}}
4	139	40000	21700	6000	{{"fire_resist_v",1408,0,0}}
4	140	40000	21900	6000	{{"fire_resist_v",1420,0,0}}
4	141	40000	22100	6000	{{"fire_resist_v",1432,0,0}}
4	142	40000	22300	6000	{{"fire_resist_v",1444,0,0}}
4	143	40000	22500	6000	{{"fire_resist_v",1456,0,0}}
4	144	40000	22700	6000	{{"fire_resist_v",1468,0,0}}
4	145	40000	22900	6000	{{"fire_resist_v",1480,0,0}}
4	146	40000	23100	6000	{{"fire_resist_v",1492,0,0}}
4	147	40000	23300	6000	{{"fire_resist_v",1504,0,0}}
4	148	40000	23500	6000	{{"fire_resist_v",1516,0,0}}
4	149	40000	23700	6000	{{"fire_resist_v",1528,0,0}}
4	150	40000	23900	6000	{{"fire_resist_v",1540,0,0}}
4	151	40000	24100	6000	{{"fire_resist_v",1552,0,0}}
4	152	40000	24300	6000	{{"fire_resist_v",1564,0,0}}
4	153	40000	24500	6000	{{"fire_resist_v",1576,0,0}}
4	154	40000	24700	6000	{{"fire_resist_v",1588,0,0}}
4	155	40000	24900	6000	{{"fire_resist_v",1600,0,0}}
4	156	40000	25100	6000	{{"fire_resist_v",1612,0,0}}
4	157	40000	25300	6000	{{"fire_resist_v",1624,0,0}}
4	158	40000	25500	6000	{{"fire_resist_v",1636,0,0}}
4	159	40000	25700	6000	{{"fire_resist_v",1648,0,0}}
4	160	40000	25900	6000	{{"fire_resist_v",1660,0,0}}
4	161	40000	26100	6000	{{"fire_resist_v",1672,0,0}}
4	162	40000	26300	6000	{{"fire_resist_v",1684,0,0}}
4	163	40000	26500	6000	{{"fire_resist_v",1696,0,0}}
4	164	40000	26700	6000	{{"fire_resist_v",1708,0,0}}
4	165	40000	26900	6000	{{"fire_resist_v",1720,0,0}}
4	166	40000	27100	6000	{{"fire_resist_v",1732,0,0}}
4	167	40000	27300	6000	{{"fire_resist_v",1744,0,0}}
4	168	40000	27500	6000	{{"fire_resist_v",1756,0,0}}
4	169	40000	27700	6000	{{"fire_resist_v",1768,0,0}}
4	170	40000	27900	6000	{{"fire_resist_v",1780,0,0}}
4	171	40000	28100	6000	{{"fire_resist_v",1792,0,0}}
4	172	40000	28300	6000	{{"fire_resist_v",1804,0,0}}
4	173	40000	28500	6000	{{"fire_resist_v",1816,0,0}}
4	174	40000	28700	6000	{{"fire_resist_v",1828,0,0}}
4	175	40000	28900	6000	{{"fire_resist_v",1840,0,0}}
4	176	40000	29100	6000	{{"fire_resist_v",1852,0,0}}
4	177	40000	29300	6000	{{"fire_resist_v",1864,0,0}}
4	178	40000	29500	6000	{{"fire_resist_v",1876,0,0}}
4	179	40000	29700	6000	{{"fire_resist_v",1888,0,0}}
4	180	40000	29900	6000	{{"fire_resist_v",1900,0,0}}
4	181	40000	30100	6000	{{"fire_resist_v",1912,0,0}}
4	182	40000	30300	6000	{{"fire_resist_v",1924,0,0}}
4	183	40000	30500	6000	{{"fire_resist_v",1936,0,0}}
4	184	40000	30700	6000	{{"fire_resist_v",1948,0,0}}
4	185	40000	30900	6000	{{"fire_resist_v",1960,0,0}}
4	186	40000	31100	6000	{{"fire_resist_v",1972,0,0}}
4	187	40000	31300	6000	{{"fire_resist_v",1984,0,0}}
4	188	40000	31500	6000	{{"fire_resist_v",1996,0,0}}
4	189	40000	31700	6000	{{"fire_resist_v",2008,0,0}}
4	190	40000	31900	6000	{{"fire_resist_v",2020,0,0}}
4	191	40000	32100	6000	{{"fire_resist_v",2032,0,0}}
4	192	40000	32300	6000	{{"fire_resist_v",2044,0,0}}
4	193	40000	32500	6000	{{"fire_resist_v",2056,0,0}}
4	194	40000	32700	6000	{{"fire_resist_v",2068,0,0}}
4	195	40000	32900	6000	{{"fire_resist_v",2080,0,0}}
4	196	40000	33100	6000	{{"fire_resist_v",2092,0,0}}
4	197	40000	33300	6000	{{"fire_resist_v",2104,0,0}}
4	198	40000	33500	6000	{{"fire_resist_v",2116,0,0}}
4	199	40000	33700	6000	{{"fire_resist_v",2128,0,0}}
4	200	40000	33900	6000	{{"fire_resist_v",2140,0,0}}
4	201	40000	34100	6000	{{"fire_resist_v",2152,0,0}}
4	202	40000	34300	6000	{{"fire_resist_v",2164,0,0}}
4	203	40000	34500	6000	{{"fire_resist_v",2176,0,0}}
4	204	40000	34700	6000	{{"fire_resist_v",2188,0,0}}
4	205	40000	34900	6000	{{"fire_resist_v",2200,0,0}}
4	206	40000	35100	6000	{{"fire_resist_v",2212,0,0}}
4	207	40000	35300	6000	{{"fire_resist_v",2224,0,0}}
4	208	40000	35500	6000	{{"fire_resist_v",2236,0,0}}
4	209	40000	35700	6000	{{"fire_resist_v",2248,0,0}}
4	210	40000	35900	6000	{{"fire_resist_v",2260,0,0}}
4	211	40000	36100	6000	{{"fire_resist_v",2272,0,0}}
4	212	40000	36300	6000	{{"fire_resist_v",2284,0,0}}
4	213	40000	36500	6000	{{"fire_resist_v",2296,0,0}}
4	214	40000	36700	6000	{{"fire_resist_v",2308,0,0}}
4	215	40000	36900	6000	{{"fire_resist_v",2320,0,0}}
4	216	40000	37100	6000	{{"fire_resist_v",2332,0,0}}
4	217	40000	37300	6000	{{"fire_resist_v",2344,0,0}}
4	218	40000	37500	6000	{{"fire_resist_v",2356,0,0}}
4	219	40000	37700	6000	{{"fire_resist_v",2368,0,0}}
4	220	40000	37900	6000	{{"fire_resist_v",2380,0,0}}
4	221	40000	38100	6000	{{"fire_resist_v",2392,0,0}}
4	222	40000	38300	6000	{{"fire_resist_v",2404,0,0}}
4	223	40000	38500	6000	{{"fire_resist_v",2416,0,0}}
4	224	40000	38700	6000	{{"fire_resist_v",2428,0,0}}
4	225	40000	38900	6000	{{"fire_resist_v",2440,0,0}}
4	226	40000	39100	6000	{{"fire_resist_v",2452,0,0}}
4	227	40000	39300	6000	{{"fire_resist_v",2464,0,0}}
4	228	40000	39500	6000	{{"fire_resist_v",2476,0,0}}
4	229	40000	39700	6000	{{"fire_resist_v",2488,0,0}}
4	230	40000	39900	6000	{{"fire_resist_v",2500,0,0}}
4	231	40000	40100	6000	{{"fire_resist_v",2512,0,0}}
4	232	40000	40300	6000	{{"fire_resist_v",2524,0,0}}
4	233	40000	40500	6000	{{"fire_resist_v",2536,0,0}}
4	234	40000	40700	6000	{{"fire_resist_v",2548,0,0}}
4	235	40000	40900	6000	{{"fire_resist_v",2560,0,0}}
4	236	40000	41100	6000	{{"fire_resist_v",2572,0,0}}
4	237	40000	41300	6000	{{"fire_resist_v",2584,0,0}}
4	238	40000	41500	6000	{{"fire_resist_v",2596,0,0}}
4	239	40000	41700	6000	{{"fire_resist_v",2608,0,0}}
4	240	40000	41900	6000	{{"fire_resist_v",2620,0,0}}
4	241	40000	42100	6000	{{"fire_resist_v",2632,0,0}}
4	242	40000	42300	6000	{{"fire_resist_v",2644,0,0}}
4	243	40000	42500	6000	{{"fire_resist_v",2656,0,0}}
4	244	40000	42700	6000	{{"fire_resist_v",2668,0,0}}
4	245	40000	42900	6000	{{"fire_resist_v",2680,0,0}}
4	246	40000	43100	6000	{{"fire_resist_v",2692,0,0}}
4	247	40000	43300	6000	{{"fire_resist_v",2704,0,0}}
4	248	40000	43500	6000	{{"fire_resist_v",2716,0,0}}
4	249	40000	43700	6000	{{"fire_resist_v",2728,0,0}}
4	250	40000	43900	6000	{{"fire_resist_v",2740,0,0}}
4	251	40000	44100	6000	{{"fire_resist_v",2752,0,0}}
4	252	40000	44300	6000	{{"fire_resist_v",2764,0,0}}
4	253	40000	44500	6000	{{"fire_resist_v",2776,0,0}}
4	254	40000	44700	6000	{{"fire_resist_v",2788,0,0}}
4	255	40000	44900	6000	{{"fire_resist_v",2800,0,0}}
4	256	40000	45100	6000	{{"fire_resist_v",2812,0,0}}
4	257	40000	45300	6000	{{"fire_resist_v",2824,0,0}}
4	258	40000	45500	6000	{{"fire_resist_v",2836,0,0}}
4	259	40000	45700	6000	{{"fire_resist_v",2848,0,0}}
4	260	40000	45900	6000	{{"fire_resist_v",2860,0,0}}
4	261	40000	46100	6000	{{"fire_resist_v",2872,0,0}}
4	262	40000	46300	6000	{{"fire_resist_v",2884,0,0}}
4	263	40000	46500	6000	{{"fire_resist_v",2896,0,0}}
4	264	40000	46700	6000	{{"fire_resist_v",2908,0,0}}
4	265	40000	46900	6000	{{"fire_resist_v",2920,0,0}}
4	266	40000	47100	6000	{{"fire_resist_v",2932,0,0}}
4	267	40000	47300	6000	{{"fire_resist_v",2944,0,0}}
4	268	40000	47500	6000	{{"fire_resist_v",2956,0,0}}
4	269	40000	47700	6000	{{"fire_resist_v",2968,0,0}}
4	270	40000	47900	6000	{{"fire_resist_v",2980,0,0}}
4	271	40000	48100	6000	{{"fire_resist_v",2992,0,0}}
4	272	40000	48300	6000	{{"fire_resist_v",3004,0,0}}
4	273	40000	48500	6000	{{"fire_resist_v",3016,0,0}}
4	274	40000	48700	6000	{{"fire_resist_v",3028,0,0}}
4	275	40000	48900	6000	{{"fire_resist_v",3040,0,0}}
4	276	40000	49100	6000	{{"fire_resist_v",3052,0,0}}
4	277	40000	49300	6000	{{"fire_resist_v",3064,0,0}}
4	278	40000	49500	6000	{{"fire_resist_v",3076,0,0}}
4	279	40000	49700	6000	{{"fire_resist_v",3088,0,0}}
4	280	40000	49900	6000	{{"fire_resist_v",3100,0,0}}
5	1	6000	30	900	{{"earth_resist_v",1,0,0}}
5	2	6000	60	900	{{"earth_resist_v",2,0,0}}
5	3	6000	90	900	{{"earth_resist_v",3,0,0}}
5	4	6000	120	900	{{"earth_resist_v",4,0,0}}
5	5	6000	150	900	{{"earth_resist_v",5,0,0}}
5	6	6000	180	900	{{"earth_resist_v",6,0,0}}
5	7	6000	210	900	{{"earth_resist_v",7,0,0}}
5	8	6000	240	900	{{"earth_resist_v",8,0,0}}
5	9	6000	270	900	{{"earth_resist_v",9,0,0}}
5	10	6000	300	900	{{"earth_resist_v",10,0,0}}
5	11	8000	340	1200	{{"earth_resist_v",11,0,0}}
5	12	8000	380	1200	{{"earth_resist_v",12,0,0}}
5	13	8000	420	1200	{{"earth_resist_v",13,0,0}}
5	14	8000	460	1200	{{"earth_resist_v",14,0,0}}
5	15	8000	500	1200	{{"earth_resist_v",15,0,0}}
5	16	8000	540	1200	{{"earth_resist_v",16,0,0}}
5	17	8000	580	1200	{{"earth_resist_v",17,0,0}}
5	18	8000	620	1200	{{"earth_resist_v",18,0,0}}
5	19	8000	660	1200	{{"earth_resist_v",19,0,0}}
5	20	8000	700	1200	{{"earth_resist_v",20,0,0}}
5	21	12000	760	1800	{{"earth_resist_v",28,0,0}}
5	22	12000	820	1800	{{"earth_resist_v",36,0,0}}
5	23	12000	880	1800	{{"earth_resist_v",44,0,0}}
5	24	12000	940	1800	{{"earth_resist_v",52,0,0}}
5	25	12000	1000	1800	{{"earth_resist_v",60,0,0}}
5	26	12000	1060	1800	{{"earth_resist_v",68,0,0}}
5	27	12000	1120	1800	{{"earth_resist_v",76,0,0}}
5	28	12000	1180	1800	{{"earth_resist_v",84,0,0}}
5	29	12000	1240	1800	{{"earth_resist_v",92,0,0}}
5	30	12000	1300	1800	{{"earth_resist_v",100,0,0}}
5	31	20000	1400	3000	{{"earth_resist_v",109,0,0}}
5	32	20000	1500	3000	{{"earth_resist_v",118,0,0}}
5	33	20000	1600	3000	{{"earth_resist_v",127,0,0}}
5	34	20000	1700	3000	{{"earth_resist_v",136,0,0}}
5	35	20000	1800	3000	{{"earth_resist_v",145,0,0}}
5	36	20000	1900	3000	{{"earth_resist_v",154,0,0}}
5	37	20000	2000	3000	{{"earth_resist_v",163,0,0}}
5	38	20000	2100	3000	{{"earth_resist_v",172,0,0}}
5	39	20000	2200	3000	{{"earth_resist_v",181,0,0}}
5	40	20000	2300	3000	{{"earth_resist_v",190,0,0}}
5	41	32000	2460	4800	{{"earth_resist_v",205,0,0}}
5	42	32000	2620	4800	{{"earth_resist_v",220,0,0}}
5	43	32000	2780	4800	{{"earth_resist_v",235,0,0}}
5	44	32000	2940	4800	{{"earth_resist_v",250,0,0}}
5	45	32000	3100	4800	{{"earth_resist_v",265,0,0}}
5	46	32000	3260	4800	{{"earth_resist_v",280,0,0}}
5	47	32000	3420	4800	{{"earth_resist_v",295,0,0}}
5	48	32000	3580	4800	{{"earth_resist_v",310,0,0}}
5	49	32000	3740	4800	{{"earth_resist_v",325,0,0}}
5	50	32000	3900	4800	{{"earth_resist_v",340,0,0}}
5	51	40000	4100	6000	{{"earth_resist_v",352,0,0}}
5	52	40000	4300	6000	{{"earth_resist_v",364,0,0}}
5	53	40000	4500	6000	{{"earth_resist_v",376,0,0}}
5	54	40000	4700	6000	{{"earth_resist_v",388,0,0}}
5	55	40000	4900	6000	{{"earth_resist_v",400,0,0}}
5	56	40000	5100	6000	{{"earth_resist_v",412,0,0}}
5	57	40000	5300	6000	{{"earth_resist_v",424,0,0}}
5	58	40000	5500	6000	{{"earth_resist_v",436,0,0}}
5	59	40000	5700	6000	{{"earth_resist_v",448,0,0}}
5	60	40000	5900	6000	{{"earth_resist_v",460,0,0}}
5	61	40000	6100	6000	{{"earth_resist_v",472,0,0}}
5	62	40000	6300	6000	{{"earth_resist_v",484,0,0}}
5	63	40000	6500	6000	{{"earth_resist_v",496,0,0}}
5	64	40000	6700	6000	{{"earth_resist_v",508,0,0}}
5	65	40000	6900	6000	{{"earth_resist_v",520,0,0}}
5	66	40000	7100	6000	{{"earth_resist_v",532,0,0}}
5	67	40000	7300	6000	{{"earth_resist_v",544,0,0}}
5	68	40000	7500	6000	{{"earth_resist_v",556,0,0}}
5	69	40000	7700	6000	{{"earth_resist_v",568,0,0}}
5	70	40000	7900	6000	{{"earth_resist_v",580,0,0}}
5	71	40000	8100	6000	{{"earth_resist_v",592,0,0}}
5	72	40000	8300	6000	{{"earth_resist_v",604,0,0}}
5	73	40000	8500	6000	{{"earth_resist_v",616,0,0}}
5	74	40000	8700	6000	{{"earth_resist_v",628,0,0}}
5	75	40000	8900	6000	{{"earth_resist_v",640,0,0}}
5	76	40000	9100	6000	{{"earth_resist_v",652,0,0}}
5	77	40000	9300	6000	{{"earth_resist_v",664,0,0}}
5	78	40000	9500	6000	{{"earth_resist_v",676,0,0}}
5	79	40000	9700	6000	{{"earth_resist_v",688,0,0}}
5	80	40000	9900	6000	{{"earth_resist_v",700,0,0}}
5	81	40000	10100	6000	{{"earth_resist_v",712,0,0}}
5	82	40000	10300	6000	{{"earth_resist_v",724,0,0}}
5	83	40000	10500	6000	{{"earth_resist_v",736,0,0}}
5	84	40000	10700	6000	{{"earth_resist_v",748,0,0}}
5	85	40000	10900	6000	{{"earth_resist_v",760,0,0}}
5	86	40000	11100	6000	{{"earth_resist_v",772,0,0}}
5	87	40000	11300	6000	{{"earth_resist_v",784,0,0}}
5	88	40000	11500	6000	{{"earth_resist_v",796,0,0}}
5	89	40000	11700	6000	{{"earth_resist_v",808,0,0}}
5	90	40000	11900	6000	{{"earth_resist_v",820,0,0}}
5	91	40000	12100	6000	{{"earth_resist_v",832,0,0}}
5	92	40000	12300	6000	{{"earth_resist_v",844,0,0}}
5	93	40000	12500	6000	{{"earth_resist_v",856,0,0}}
5	94	40000	12700	6000	{{"earth_resist_v",868,0,0}}
5	95	40000	12900	6000	{{"earth_resist_v",880,0,0}}
5	96	40000	13100	6000	{{"earth_resist_v",892,0,0}}
5	97	40000	13300	6000	{{"earth_resist_v",904,0,0}}
5	98	40000	13500	6000	{{"earth_resist_v",916,0,0}}
5	99	40000	13700	6000	{{"earth_resist_v",928,0,0}}
5	100	40000	13900	6000	{{"earth_resist_v",940,0,0}}
5	101	40000	14100	6000	{{"earth_resist_v",952,0,0}}
5	102	40000	14300	6000	{{"earth_resist_v",964,0,0}}
5	103	40000	14500	6000	{{"earth_resist_v",976,0,0}}
5	104	40000	14700	6000	{{"earth_resist_v",988,0,0}}
5	105	40000	14900	6000	{{"earth_resist_v",1000,0,0}}
5	106	40000	15100	6000	{{"earth_resist_v",1012,0,0}}
5	107	40000	15300	6000	{{"earth_resist_v",1024,0,0}}
5	108	40000	15500	6000	{{"earth_resist_v",1036,0,0}}
5	109	40000	15700	6000	{{"earth_resist_v",1048,0,0}}
5	110	40000	15900	6000	{{"earth_resist_v",1060,0,0}}
5	111	40000	16100	6000	{{"earth_resist_v",1072,0,0}}
5	112	40000	16300	6000	{{"earth_resist_v",1084,0,0}}
5	113	40000	16500	6000	{{"earth_resist_v",1096,0,0}}
5	114	40000	16700	6000	{{"earth_resist_v",1108,0,0}}
5	115	40000	16900	6000	{{"earth_resist_v",1120,0,0}}
5	116	40000	17100	6000	{{"earth_resist_v",1132,0,0}}
5	117	40000	17300	6000	{{"earth_resist_v",1144,0,0}}
5	118	40000	17500	6000	{{"earth_resist_v",1156,0,0}}
5	119	40000	17700	6000	{{"earth_resist_v",1168,0,0}}
5	120	40000	17900	6000	{{"earth_resist_v",1180,0,0}}
5	121	40000	18100	6000	{{"earth_resist_v",1192,0,0}}
5	122	40000	18300	6000	{{"earth_resist_v",1204,0,0}}
5	123	40000	18500	6000	{{"earth_resist_v",1216,0,0}}
5	124	40000	18700	6000	{{"earth_resist_v",1228,0,0}}
5	125	40000	18900	6000	{{"earth_resist_v",1240,0,0}}
5	126	40000	19100	6000	{{"earth_resist_v",1252,0,0}}
5	127	40000	19300	6000	{{"earth_resist_v",1264,0,0}}
5	128	40000	19500	6000	{{"earth_resist_v",1276,0,0}}
5	129	40000	19700	6000	{{"earth_resist_v",1288,0,0}}
5	130	40000	19900	6000	{{"earth_resist_v",1300,0,0}}
5	131	40000	20100	6000	{{"earth_resist_v",1312,0,0}}
5	132	40000	20300	6000	{{"earth_resist_v",1324,0,0}}
5	133	40000	20500	6000	{{"earth_resist_v",1336,0,0}}
5	134	40000	20700	6000	{{"earth_resist_v",1348,0,0}}
5	135	40000	20900	6000	{{"earth_resist_v",1360,0,0}}
5	136	40000	21100	6000	{{"earth_resist_v",1372,0,0}}
5	137	40000	21300	6000	{{"earth_resist_v",1384,0,0}}
5	138	40000	21500	6000	{{"earth_resist_v",1396,0,0}}
5	139	40000	21700	6000	{{"earth_resist_v",1408,0,0}}
5	140	40000	21900	6000	{{"earth_resist_v",1420,0,0}}
5	141	40000	22100	6000	{{"earth_resist_v",1432,0,0}}
5	142	40000	22300	6000	{{"earth_resist_v",1444,0,0}}
5	143	40000	22500	6000	{{"earth_resist_v",1456,0,0}}
5	144	40000	22700	6000	{{"earth_resist_v",1468,0,0}}
5	145	40000	22900	6000	{{"earth_resist_v",1480,0,0}}
5	146	40000	23100	6000	{{"earth_resist_v",1492,0,0}}
5	147	40000	23300	6000	{{"earth_resist_v",1504,0,0}}
5	148	40000	23500	6000	{{"earth_resist_v",1516,0,0}}
5	149	40000	23700	6000	{{"earth_resist_v",1528,0,0}}
5	150	40000	23900	6000	{{"earth_resist_v",1540,0,0}}
5	151	40000	24100	6000	{{"earth_resist_v",1552,0,0}}
5	152	40000	24300	6000	{{"earth_resist_v",1564,0,0}}
5	153	40000	24500	6000	{{"earth_resist_v",1576,0,0}}
5	154	40000	24700	6000	{{"earth_resist_v",1588,0,0}}
5	155	40000	24900	6000	{{"earth_resist_v",1600,0,0}}
5	156	40000	25100	6000	{{"earth_resist_v",1612,0,0}}
5	157	40000	25300	6000	{{"earth_resist_v",1624,0,0}}
5	158	40000	25500	6000	{{"earth_resist_v",1636,0,0}}
5	159	40000	25700	6000	{{"earth_resist_v",1648,0,0}}
5	160	40000	25900	6000	{{"earth_resist_v",1660,0,0}}
5	161	40000	26100	6000	{{"earth_resist_v",1672,0,0}}
5	162	40000	26300	6000	{{"earth_resist_v",1684,0,0}}
5	163	40000	26500	6000	{{"earth_resist_v",1696,0,0}}
5	164	40000	26700	6000	{{"earth_resist_v",1708,0,0}}
5	165	40000	26900	6000	{{"earth_resist_v",1720,0,0}}
5	166	40000	27100	6000	{{"earth_resist_v",1732,0,0}}
5	167	40000	27300	6000	{{"earth_resist_v",1744,0,0}}
5	168	40000	27500	6000	{{"earth_resist_v",1756,0,0}}
5	169	40000	27700	6000	{{"earth_resist_v",1768,0,0}}
5	170	40000	27900	6000	{{"earth_resist_v",1780,0,0}}
5	171	40000	28100	6000	{{"earth_resist_v",1792,0,0}}
5	172	40000	28300	6000	{{"earth_resist_v",1804,0,0}}
5	173	40000	28500	6000	{{"earth_resist_v",1816,0,0}}
5	174	40000	28700	6000	{{"earth_resist_v",1828,0,0}}
5	175	40000	28900	6000	{{"earth_resist_v",1840,0,0}}
5	176	40000	29100	6000	{{"earth_resist_v",1852,0,0}}
