nId	szShopType	nItemId	nSeries	bBind	szPrevWareId	szOpenTimeStr	szEndTimeStr	nLimitRule	szLimitParam	nPrice	szCurrencyType	szItemType	szOpenTimeFrame	szEndTimeFrame	szTimeFrame1	szTimeFrame2	nMonthCardLimit	nOfficialLimit
1159	Repute	5468	3	1				0		0	Coin						0	0
1160	Repute	5469	3	1				0		0	Coin						0	0
1161	Repute	5470	3	1				0		0	Coin						0	0
1162	Repute	5471	3	1				0		0	Coin						0	0
1163	Repute	5472	3	1				0		0	Coin						0	0
1164	Repute	5473	3	1				0		0	Coin						0	0
1165	Repute	5474	3	1				0		0	Coin						0	0
1166	Repute	5475	3	1				0		0	Coin						0	0
1167	Repute	5476	3	1				0		0	Coin						0	0
1168	Repute	5477	3	1				0		0	Coin						0	0
1169	Repute	5478	3	1				0		0	Coin						0	0
1170	Repute	5479	3	1				0		0	Coin						0	0
1171	Repute	5480	3	1				0		0	Coin						0	0
1172	Repute	5481	3	1				0		0	Coin						0	0
1173	Repute	5482	3	1				0		0	Coin						0	0
1174	Repute	5483	3	1				0		0	Coin						0	0
1175	Repute	5484	3	1				0		0	Coin						0	0
1176	Repute	5485	3	1				0		0	Coin						0	0
1177	Repute	5486	3	1				0		0	Coin						0	0
1178	Repute	5487	3	1				0		0	Coin						0	0
1179	Repute	5488	3	1				0		0	Coin						0	0
1180	Repute	5489	1	1				0		0	Coin						0	0
1181	Repute	5490	1	1				0		0	Coin						0	0
1182	Repute	5491	1	1				0		0	Coin						0	0
1183	Repute	5492	1	1				0		0	Coin						0	0
1184	Repute	5493	1	1				0		0	Coin						0	0
1185	Repute	5494	1	1				0		0	Coin						0	0
1186	Repute	5495	1	1				0		0	Coin						0	0
1187	Repute	5496	1	1				0		0	Coin						0	0
1188	Repute	5497	1	1				0		0	Coin						0	0
1189	Repute	5498	1	1				0		0	Coin						0	0
1190	Repute	5499	1	1				0		0	Coin						0	0
1191	Repute	5500	1	1				0		0	Coin						0	0
1192	Repute	5501	1	1				0		0	Coin						0	0
1193	Repute	5502	1	1				0		0	Coin						0	0
1194	Repute	5503	1	1				0		0	Coin						0	0
1195	Repute	5504	1	1				0		0	Coin						0	0
1196	Repute	5505	1	1				0		0	Coin						0	0
1197	Repute	5506	1	1				0		0	Coin						0	0
1198	Repute	5507	1	1				0		0	Coin						0	0
1199	Repute	5508	1	1				0		0	Coin						0	0
1200	Repute	5509	1	1				0		0	Coin						0	0
1201	Npc	5510	1	1				0		0	Coin						0	0
1202	Npc	5511	1	1				0		0	Coin						0	0
1203	Npc	5512	1	1				0		0	Coin						0	0
1204	Npc	5513	2	1				0		0	Coin						0	0
1205	Npc	5514	2	1				0		0	Coin						0	0
1206	Npc	5515	2	1				0		0	Coin						0	0
1207	Npc	5516	2	1				0		0	Coin						0	0
1208	Npc	5517	2	1				0		0	Coin						0	0
1209	Npc	5518	2	1				0		0	Coin						0	0
1210	Npc	5519	2	1				0		0	Coin						0	0
1211	Npc	5520	2	1				0		0	Coin						0	0
1212	Npc	5521	2	1				0		0	Coin						0	0
1213	Npc	5522	2	1				0		0	Coin						0	0
1214	Npc	5523	2	1				0		0	Coin						0	0
1215	Npc	5524	2	1				0		0	Coin						0	0
1216	Npc	5525	2	1				0		0	Coin						0	0
1217	Npc	5526	2	1				0		0	Coin						0	0
1218	Npc	5527	2	1				0		0	Coin						0	0
1219	Npc	5528	2	1				0		0	Coin						0	0
1220	Npc	5529	2	1				0		0	Coin						0	0
1221	Npc	5530	2	1				0		0	Coin						0	0
1222	Npc	5531	2	1				0		0	Coin						0	0
1223	Npc	5532	2	1				0		0	Coin						0	0
1224	Npc	5533	2	1				0		0	Coin						0	0
1225	Npc	5534	2	1				0		0	Coin						0	0
1226	Npc	5535	2	1				0		0	Coin						0	0
1227	Npc	5536	2	1				0		0	Coin						0	0
1228	Npc	5537	4	1				0		0	Coin						0	0
1229	Npc	5538	4	1				0		0	Coin						0	0
1230	Npc	5539	4	1				0		0	Coin						0	0
1231	Npc	5540	4	1				0		0	Coin						0	0
1232	Npc	5541	4	1				0		0	Coin						0	0
1233	Npc	5542	4	1				0		0	Coin						0	0
1234	Npc	5543	4	1				0		0	Coin						0	0
1235	HunShi	5544	4	1				0		0	Coin						0	0
1236	Npc	5545	4	1				0		0	Coin						0	0
1237	Npc	5546	4	1				0		0	Coin						0	0
1238	Npc	5547	4	1				0		0	Coin						0	0
1239	Npc	5548	4	1				0		0	Coin						0	0
1240	Npc	5549	4	1				0		0	Coin						0	0
1241	Npc	5550	4	1				0		0	Coin						0	0
1242	Npc	5551	4	1				0		0	Coin						0	0
1243	Npc	5552	4	1				0		0	Coin						0	0
1244	Npc	5553	4	1				0		0	Coin						0	0
1245	Npc	5554	4	1				0		0	Coin						0	0
1246	Npc	5555	4	1				0		0	Coin						0	0
1247	Npc	5556	4	1				0		0	Coin						0	0
1248	Npc	5557	4	1				0		0	Coin						0	0
1249	Npc	5558	4	1				0		0	Coin						0	0
1250	Npc	5559	4	1				0		0	Coin						0	0
1251	Npc	5560	4	1				0		0	Coin						0	0
1252	Npc	12398	2	1				0		0	Coin						0	0
1253	Npc	12399	2	1				0		0	Coin						0	0
1254	Npc	12400	2	1				0		0	Coin						0	0
1255	Npc	12401	2	1				0		0	Coin						0	0
1256	Npc	12402	2	1				0		0	Coin						0	0
1257	Npc	12403	2	1				0		0	Coin						0	0
1258	Npc	12404	2	1				0		0	Coin						0	0
1259	Npc	12405	2	1				0		0	Coin						0	0
1260	Npc	12406	2	1				0		0	Coin						0	0
1261	Npc	12407	2	1				0		0	Coin						0	0
1262	Npc	12408	2	1				0		0	Coin						0	0
1263	Npc	12409	2	1				0		0	Coin						0	0
1264	Npc	12410	2	1				0		0	Coin						0	0
1265	Npc	12411	2	1				0		0	Coin						0	0
1266	Npc	12412	5	1				0		0	Coin						0	0
1267	Npc	12413	5	1				0		0	Coin						0	0
1268	Npc	12414	5	1				0		0	Coin						0	0
1269	Npc	12415	5	1				0		0	Coin						0	0
1270	Npc	12416	5	1				0		0	Coin						0	0
1271	Npc	12417	5	1				0		0	Coin						0	0
1272	Npc	12418	5	1				0		0	Coin						0	0
1273	Npc	12419	5	1				0		0	Coin						0	0
1274	Npc	12420	5	1				0		0	Coin						0	0
1275	Npc	12421	5	1				0		0	Coin						0	0
1276	Npc	12422	5	1				0		0	Coin						0	0
1277	Npc	12423	5	1				0		0	Coin						0	0
1278	Npc	12424	5	1				0		0	Coin						0	0
1279	Npc	12425	5	1				0		0	Coin						0	0
1280	Npc	12426	4	1				0		0	Coin						0	0
1281	Npc	12427	4	1				0		0	Coin						0	0
1282	Npc	12428	4	1				0		0	Coin						0	0
1283	Npc	12429	4	1				0		0	Coin						0	0
1284	Npc	12430	4	1				0		0	Coin						0	0
1285	Npc	12431	4	1				0		0	Coin						0	0
1286	Npc	12432	4	1				0		0	Coin						0	0
1287	Npc	12433	4	1				0		0	Coin						0	0
1288	Npc	12434	4	1				0		0	Coin						0	0
1289	Npc	12435	4	1				0		0	Coin						0	0
1290	Npc	12436	4	1				0		0	Coin						0	0
1291	Npc	12437	4	1				0		0	Coin						0	0
1292	Npc	12438	4	1				0		0	Coin						0	0
1293	Npc	12439	4	1				0		0	Coin						0	0
1294	Npc	12440	1	1				0		0	Coin						0	0
1295	Npc	12441	1	1				0		0	Coin						0	0
1296	Npc	12442	1	1				0		0	Coin						0	0
1297	Npc	12443	1	1				0		0	Coin						0	0
1298	Npc	12444	1	1				0		0	Coin						0	0
1299	Npc	12445	1	1				0		0	Coin						0	0
1300	Npc	12446	1	1				0		0	Coin						0	0
1301	Npc	12447	1	1				0		0	Coin						0	0
1302	Npc	12448	1	1				0		0	Coin						0	0
1303	Npc	12449	1	1				0		0	Coin						0	0
1304	Npc	12450	1	1				0		0	Coin						0	0
1305	Npc	12451	1	1				0		0	Coin						0	0
1306	Npc	12452	1	1				0		0	Coin						0	0
1307	Npc	12453	1	1				0		0	Coin						0	0
1308	Npc	12454	3	1				0		0	Coin						0	0
1309	Npc	12455	3	1				0		0	Coin						0	0
1310	Npc	12456	3	1				0		0	Coin						0	0
1311	Npc	12457	3	1				0		0	Coin						0	0
1312	Npc	12458	3	1				0		0	Coin						0	0
1313	Npc	12459	3	1				0		0	Coin						0	0
1314	Npc	12460	3	1				0		0	Coin						0	0
1315	Npc	12461	3	1				0		0	Coin						0	0
1316	Npc	12462	3	1				0		0	Coin						0	0
1317	Npc	12463	3	1				0		0	Coin						0	0
1318	Npc	12464	3	1				0		0	Coin						0	0
1319	Npc	12465	3	1				0		0	Coin						0	0
1320	Npc	12466	3	1				0		0	Coin						0	0
1321	Npc	12467	3	1				0		0	Coin						0	0
1322	Npc	12468	2	1				0		0	Coin						0	0
1323	Npc	12469	2	1				0		0	Coin						0	0
1324	Npc	12470	2	1				0		0	Coin						0	0
1325	Npc	12471	2	1				0		0	Coin						0	0
1326	Npc	12472	2	1				0		0	Coin						0	0
1327	Npc	12473	2	1				0		0	Coin						0	0
1328	Npc	12474	2	1				0		0	Coin						0	0
1329	Npc	12475	2	1				0		0	Coin						0	0
1330	Npc	12476	2	1				0		0	Coin						0	0
1331	Npc	12477	2	1				0		0	Coin						0	0
1332	Npc	12478	2	1				0		0	Coin						0	0
1333	Npc	12479	2	1				0		0	Coin						0	0
1334	Npc	12480	2	1				0		0	Coin						0	0
1335	Npc	12481	2	1				0		0	Coin						0	0
1336	Npc	12482	5	1				0		0	Coin						0	0
1337	Npc	12483	5	1				0		0	Coin						0	0
1338	Npc	12484	5	1				0		0	Coin						0	0
1339	Npc	12485	5	1				0		0	Coin						0	0
1340	Npc	12486	5	1				0		0	Coin						0	0
1341	Npc	12487	5	1				0		0	Coin						0	0
1342	Npc	12488	5	1				0		0	Coin						0	0
1343	Npc	12489	5	1				0		0	Coin						0	0
1344	Npc	12490	5	1				0		0	Coin						0	0
1345	Npc	12491	5	1				0		0	Coin						0	0
1346	Npc	12492	5	1				0		0	Coin						0	0
1347	Npc	12493	5	1				0		0	Coin						0	0
1348	Npc	12494	5	1				0		0	Coin						0	0
1349	Npc	12495	5	1				0		0	Coin						0	0
1350	Npc	12496	4	1				0		0	Coin						0	0
1351	Npc	12497	4	1				0		0	Coin						0	0
1352	Npc	12498	4	1				0		0	Coin						0	0
1353	Npc	12499	4	1				0		0	Coin						0	0
1354	Npc	12500	4	1				0		0	Coin						0	0
1355	Npc	12501	4	1				0		0	Coin						0	0
1356	Npc	12502	4	1				0		0	Coin						0	0
1357	Npc	12503	4	1				0		0	Coin						0	0
1358	Npc	12504	4	1				0		0	Coin						0	0
1359	Npc	12505	4	1				0		0	Coin						0	0
1360	Npc	12506	4	1				0		0	Coin						0	0
1361	Npc	12507	4	1				0		0	Coin						0	0
1362	Npc	12508	4	1				0		0	Coin						0	0
1363	Npc	12509	4	1				0		0	Coin						0	0
1364	Npc	12510	1	1				0		0	Coin						0	0
1365	Npc	12511	1	1				0		0	Coin						0	0
1366	Npc	12512	1	1				0		0	Coin						0	0
1367	Npc	12513	1	1				0		0	Coin						0	0
1368	Npc	12514	1	1				0		0	Coin						0	0
1369	Npc	12515	1	1				0		0	Coin						0	0
1370	Npc	12516	1	1				0		0	Coin						0	0
1371	Npc	12517	1	1				0		0	Coin						0	0
1372	Npc	12518	1	1				0		0	Coin						0	0
1373	Npc	12519	1	1				0		0	Coin						0	0
1374	Npc	12520	1	1				0		0	Coin						0	0
1375	Npc	12521	1	1				0		0	Coin						0	0
1376	Npc	12522	1	1				0		0	Coin						0	0
1377	Npc	12523	1	1				0		0	Coin						0	0
1378	Npc	12524	3	1				0		0	Coin						0	0
1379	Npc	12525	3	1				0		0	Coin						0	0
1380	Npc	12526	3	1				0		0	Coin						0	0
1381	Npc	12527	3	1				0		0	Coin						0	0
1382	Npc	12528	3	1				0		0	Coin						0	0
1383	Npc	12529	3	1				0		0	Coin						0	0
1384	Npc	12530	3	1				0		0	Coin						0	0
1385	Npc	12531	3	1				0		0	Coin						0	0
1386	Npc	12532	3	1				0		0	Coin						0	0
1387	Npc	12533	3	1				0		0	Coin						0	0
1388	Npc	12534	3	1				0		0	Coin						0	0
1389	Npc	12535	3	1				0		0	Coin						0	0
1390	Npc	12536	3	1				0		0	Coin						0	0
1391	Npc	12537	3	1				0		0	Coin						0	0
1392	Npc	12538	2	1				0		0	Coin						0	0
1393	Npc	12539	2	1				0		0	Coin						0	0
1394	Npc	12540	2	1				0		0	Coin						0	0
1395	Npc	12541	2	1				0		0	Coin						0	0
1396	Npc	12542	2	1				0		0	Coin						0	0
1397	Npc	12543	2	1				0		0	Coin						0	0
1398	Npc	12544	2	1				0		0	Coin						0	0
1399	Npc	12545	2	1				0		0	Coin						0	0
1400	Npc	12546	2	1				0		0	Coin						0	0
1401	Npc	12547	2	1				0		0	Coin						0	0
1402	Npc	12548	2	1				0		0	Coin						0	0
1403	Npc	12549	2	1				0		0	Coin						0	0
1404	Npc	12550	2	1				0		0	Coin						0	0
1405	Npc	12551	2	1				0		0	Coin						0	0
1406	Npc	12552	5	1				0		0	Coin						0	0
1407	Npc	12553	5	1				0		0	Coin						0	0
1408	Npc	12554	5	1				0		0	Coin						0	0
1409	Npc	12555	5	1				0		0	Coin						0	0
1410	Npc	12556	5	1				0		0	Coin						0	0
1411	Npc	12557	5	1				0		0	Coin						0	0
1412	Stone	12558	5	1				0		0	Coin						0	0
1413	Stone	12559	5	1				0		0	Coin						0	0
1414	Stone	12560	5	1				0		0	Coin						0	0
1415	Stone	12561	5	1				0		0	Coin						0	0
1416	Stone	12562	5	1				0		0	Coin						0	0
1417	Stone	12563	5	1				0		0	Coin						0	0
1418	Stone	12564	5	1				0		0	Coin						0	0
1419	Stone	12565	5	1				0		0	Coin						0	0
1420	Stone	12566	4	1				0		0	Coin						0	0
1421	Stone	12567	4	1				0		0	Coin						0	0
1422	Stone	12568	4	1				0		0	Coin						0	0
1423	Stone	12569	4	1				0		0	Coin						0	0
1424	Stone	12570	4	1				0		0	Coin						0	0
1425	Stone	12571	4	1				0		0	Coin						0	0
1426	Stone	12572	4	1				0		0	Coin						0	0
1427	Stone	12573	4	1				0		0	Coin						0	0
1428	Stone	12574	4	1				0		0	Coin						0	0
1429	Stone	12575	4	1				0		0	Coin						0	0
1430	Stone	12576	4	1				0		0	Coin						0	0
1431	Stone	12577	4	1				0		0	Coin						0	0
1432	Stone	12578	4	1				0		0	Coin						0	0
1433	Stone	12579	4	1				0		0	Coin						0	0
1434	Stone	12580	1	1				0		0	Coin						0	0
1435	Stone	12581	1	1				0		0	Coin						0	0
1436	Stone	12582	1	1				0		0	Coin						0	0
1437	Stone	12583	1	1				0		0	Coin						0	0
1438	Stone	12584	1	1				0		0	Coin						0	0
1439	Stone	12585	1	1				0		0	Coin						0	0
1440	Stone	12586	1	1				0		0	Coin						0	0
1441	Stone	12587	1	1				0		0	Coin						0	0
1442	Stone	12588	1	1				0		0	Coin						0	0
1443	Stone	12589	1	1				0		0	Coin						0	0
1444	Stone	12590	1	1				0		0	Coin						0	0
1445	Stone	12591	1	1				0		0	Coin						0	0
1446	Stone	12592	1	1				0		0	Coin						0	0
1447	Stone	12593	1	1				0		0	Coin						0	0
1448	Stone	12594	3	1				0		0	Coin						0	0
1449	Stone	12595	3	1				0		0	Coin						0	0
1450	Stone	12596	3	1				0		0	Coin						0	0
1451	Stone	12597	3	1				0		0	Coin						0	0
1452	Npc	12598	3	1				0		0	Coin						0	0
1453	Npc	12599	3	1				0		0	Coin						0	0
1454	Npc	12600	3	1				0		0	Coin						0	0
1455	Npc	12601	3	1				0		0	Coin						0	0
1456	Npc	12602	3	1				0		0	Coin						0	0
1457	Npc	12603	3	1				0		0	Coin						0	0
1458	Npc	12604	3	1				0		0	Coin						0	0
1459	Npc	12605	3	1				0		0	Coin						0	0
1460	Npc	12606	3	1				0		0	Coin						0	0
1461	Npc	12607	3	1				0		0	Coin						0	0
1462	Npc	6061	4	1				0		0	Coin						0	0
1463	Npc	6062	4	1				0		0	Coin						0	0
1464	Npc	6063	4	1				0		0	Coin						0	0
1465	Npc	6064	4	1				0		0	Coin						0	0
1466	Npc	6065	4	1				0		0	Coin						0	0
1467	Npc	6066	4	1				0		0	Coin						0	0
1468	Npc	6067	4	1				0		0	Coin						0	0
1469	Npc	6068	4	1				0		0	Coin						0	0
1470	Npc	6069	4	1				0		0	Coin						0	0
1471	Npc	6070	4	1				0		0	Coin						0	0
1472	Npc	6071	1	1				0		0	Coin						0	0
1473	Npc	6072	1	1				0		0	Coin						0	0
1474	Npc	6073	1	1				0		0	Coin						0	0
1475	Npc	6074	1	1				0		0	Coin						0	0
1476	Npc	6075	1	1				0		0	Coin						0	0
1477	Npc	6076	1	1				0		0	Coin						0	0
1478	Npc	6077	1	1				0		0	Coin						0	0
1479	Npc	6078	1	1				0		0	Coin						0	0
1480	Npc	6079	1	1				0		0	Coin						0	0
1481	Npc	6080	1	1				0		0	Coin						0	0
1482	Npc	6081	5	1				0		0	Coin						0	0
1483	Npc	6082	5	1				0		0	Coin						0	0
1484	Npc	6083	5	1				0		0	Coin						0	0
1485	Npc	6084	5	1				0		0	Coin						0	0
1486	Npc	6085	5	1				0		0	Coin						0	0
1487	Npc	6086	5	1				0		0	Coin						0	0
1488	Npc	6087	5	1				0		0	Coin						0	0
1489	Npc	6088	5	1				0		0	Coin						0	0
1490	Npc	6089	5	1				0		0	Coin						0	0
1491	Npc	6090	5	1				0		0	Coin						0	0
1492	Npc	6091	3	1				0		0	Coin						0	0
1493	Npc	6092	3	1				0		0	Coin						0	0
1494	Npc	6093	3	1				0		0	Coin						0	0
1495	Npc	6094	3	1				0		0	Coin						0	0
1496	Npc	6095	3	1				0		0	Coin						0	0
1497	Npc	6096	3	1				0		0	Coin						0	0
1498	Npc	6097	3	1				0		0	Coin						0	0
1499	Npc	6098	3	1				0		0	Coin						0	0
1500	Npc	6099	3	1				0		0	Coin						0	0
1501	Npc	6100	3	1				0		0	Coin						0	0
1502	Npc	6101	2	1				0		0	Coin						0	0
1503	Npc	6102	2	1				0		0	Coin						0	0
1504	Npc	6103	2	1				0		0	Coin						0	0
1505	Npc	6104	2	1				0		0	Coin						0	0
1506	Npc	6105	2	1				0		0	Coin						0	0
1507	Npc	6106	2	1				0		0	Coin						0	0
1508	Npc	6107	2	1				0		0	Coin						0	0
1509	Npc	6108	2	1				0		0	Coin						0	0
1510	Npc	6109	2	1				0		0	Coin						0	0
1511	Npc	6110	2	1				0		0	Coin						0	0
1512	Npc	6111	4	1				0		0	Coin						0	0
1513	Npc	6112	4	1				0		0	Coin						0	0
1514	Npc	6113	4	1				0		0	Coin						0	0
1515	Npc	6114	4	1				0		0	Coin						0	0
1516	Npc	6115	4	1				0		0	Coin						0	0
1517	Npc	6116	4	1				0		0	Coin						0	0
1518	Npc	6117	4	1				0		0	Coin						0	0
1519	Npc	6118	4	1				0		0	Coin						0	0
1520	Npc	6119	4	1				0		0	Coin						0	0
1521	Npc	6120	4	1				0		0	Coin						0	0
1522	Npc	6121	1	1				0		0	Coin						0	0
1523	Npc	6122	1	1				0		0	Coin						0	0
1524	Npc	6123	1	1				0		0	Coin						0	0
1525	Npc	6124	1	1				0		0	Coin						0	0
1526	Npc	6125	1	1				0		0	Coin						0	0
1527	Npc	6126	1	1				0		0	Coin						0	0
1528	Npc	6127	1	1				0		0	Coin						0	0
1529	Npc	6128	1	1				0		0	Coin						0	0
1530	Npc	6129	1	1				0		0	Coin						0	0
1531	Npc	6130	1	1				0		0	Coin						0	0
1532	Npc	6131	5	1				0		0	Coin						0	0
1533	Npc	6132	5	1				0		0	Coin						0	0
1534	Npc	6133	5	1				0		0	Coin						0	0
1535	Npc	6134	5	1				0		0	Coin						0	0
1536	Npc	6135	5	1				0		0	Coin						0	0
1537	Npc	6136	5	1				0		0	Coin						0	0
1538	Npc	6137	5	1				0		0	Coin						0	0
1539	Npc	6138	5	1				0		0	Coin						0	0
1540	Npc	6139	5	1				0		0	Coin						0	0
1541	Npc	6140	5	1				0		0	Coin						0	0
1542	Npc	6141	3	1				0		0	Coin						0	0
1543	Npc	6142	3	1				0		0	Coin						0	0
1544	Npc	6143	3	1				0		0	Coin						0	0
1545	Npc	6144	3	1				0		0	Coin						0	0
1546	Npc	6145	3	1				0		0	Coin						0	0
1547	Npc	6146	3	1				0		0	Coin						0	0
1548	Npc	6147	3	1				0		0	Coin						0	0
1549	Npc	6148	3	1				0		0	Coin						0	0
1550	Npc	6149	3	1				0		0	Coin						0	0
1551	Npc	6150	3	1				0		0	Coin						0	0
1552	Npc	6151	2	1				0		0	Coin						0	0
1553	Npc	6152	2	1				0		0	Coin						0	0
1554	Npc	6153	2	1				0		0	Coin						0	0
1555	Npc	6154	2	1				0		0	Coin						0	0
1556	Npc	6155	2	1				0		0	Coin						0	0
1557	Npc	6156	2	1				0		0	Coin						0	0
1558	Npc	6157	2	1				0		0	Coin						0	0
1559	Npc	6158	2	1				0		0	Coin						0	0
1560	Npc	6159	2	1				0		0	Coin						0	0
1561	Npc	6160	2	1				0		0	Coin						0	0
1562	Npc	6161	4	1				0		0	Coin						0	0
1563	Npc	6162	4	1				0		0	Coin						0	0
1564	Npc	6163	4	1				0		0	Coin						0	0
1565	Npc	6164	4	1				0		0	Coin						0	0
1566	Npc	6165	4	1				0		0	Coin						0	0
1567	Npc	6166	4	1				0		0	Coin						0	0
1568	Npc	6167	4	1				0		0	Coin						0	0
1569	Npc	6168	4	1				0		0	Coin						0	0
1570	Npc	6169	4	1				0		0	Coin						0	0
1571	Npc	6170	4	1				0		0	Coin						0	0
1572	Npc	6171	1	1				0		0	Coin						0	0
1573	Npc	6172	1	1				0		0	Coin						0	0
1574	Npc	6173	1	1				0		0	Coin						0	0
1575	Npc	6174	1	1				0		0	Coin						0	0
1576	Npc	6175	1	1				0		0	Coin						0	0
1577	Npc	6176	1	1				0		0	Coin						0	0
1578	Npc	6177	1	1				0		0	Coin						0	0
1579	Npc	6178	1	1				0		0	Coin						0	0
1580	Npc	6179	1	1				0		0	Coin						0	0
1581	Npc	6180	1	1				0		0	Coin						0	0
1582	Npc	6181	5	1				0		0	Coin						0	0
1583	Npc	6182	5	1				0		0	Coin						0	0
1584	Npc	6183	5	1				0		0	Coin						0	0
1585	Npc	6184	5	1				0		0	Coin						0	0
1586	Npc	6185	5	1				0		0	Coin						0	0
1587	Npc	6186	5	1				0		0	Coin						0	0
1588	Npc	6187	5	1				0		0	Coin						0	0
1589	Npc	6188	5	1				0		0	Coin						0	0
1590	Npc	6189	5	1				0		0	Coin						0	0
1591	Npc	6190	5	1				0		0	Coin						0	0
1592	Npc	6191	3	1				0		0	Coin						0	0
1593	Npc	6192	3	1				0		0	Coin						0	0
1594	Npc	6193	3	1				0		0	Coin						0	0
1595	Npc	6194	3	1				0		0	Coin						0	0
1596	Npc	6195	3	1				0		0	Coin						0	0
1597	Npc	6196	3	1				0		0	Coin						0	0
1598	Npc	6197	3	1				0		0	Coin						0	0
1599	Npc	6198	3	1				0		0	Coin						0	0
1600	Npc	6199	3	1				0		0	Coin						0	0
1601	Npc	6200	3	1				0		0	Coin						0	0
1602	Npc	6201	2	1				0		0	Coin						0	0
1603	Npc	6202	2	1				0		0	Coin						0	0
1604	Npc	6203	2	1				0		0	Coin						0	0
1605	Npc	6204	2	1				0		0	Coin						0	0
1606	Npc	6205	2	1				0		0	Coin						0	0
1607	Npc	6206	2	1				0		0	Coin						0	0
1608	Npc	6207	2	1				0		0	Coin						0	0
1609	Npc	6208	2	1				0		0	Coin						0	0
1610	Npc	6209	2	1				0		0	Coin						0	0
1611	Npc	6210	2	1				0		0	Coin						0	0
1612	Npc	5201	5	1				0		0	Coin						0	0
1613	Npc	5202	5	1				0		0	Coin						0	0
1614	Npc	5203	5	1				0		0	Coin						0	0
1615	Npc	5204	5	1				0		0	Coin						0	0
1616	Npc	5205	5	1				0		0	Coin						0	0
1617	Npc	5206	5	1				0		0	Coin						0	0
1618	Npc	5213	5	1				0		0	Coin						0	0
1619	Npc	5214	5	1				0		0	Coin						0	0
1620	Npc	5215	5	1				0		0	Coin						0	0
1621	Npc	5216	5	1				0		0	Coin						0	0
1622	Npc	5217	5	1				0		0	Coin						0	0
1623	Npc	5218	5	1				0		0	Coin						0	0
1624	Npc	5321	5	1				0		0	Coin						0	0
1625	Npc	5322	5	1				0		0	Coin						0	0
1626	Npc	5323	5	1				0		0	Coin						0	0
1627	Npc	5324	5	1				0		0	Coin						0	0
1628	Npc	5325	5	1				0		0	Coin						0	0
1629	Npc	5326	5	1				0		0	Coin						0	0
1630	Npc	5333	5	1				0		0	Coin						0	0
1631	Npc	5334	5	1				0		0	Coin						0	0
1632	Npc	5335	5	1				0		0	Coin						0	0
1633	Npc	5336	5	1				0		0	Coin						0	0
1634	Npc	5337	5	1				0		0	Coin						0	0
1635	Stone	5338	5	1				0		0	Coin						0	0
1636	Stone	5441	5	1				0		0	Coin						0	0
1637	Stone	5442	5	1				0		0	Coin						0	0
1638	Stone	5443	5	1				0		0	Coin						0	0
1639	Stone	5444	5	1				0		0	Coin						0	0
1640	Stone	5445	5	1				0		0	Coin						0	0
1641	Stone	5446	5	1				0		0	Coin						0	0
1642	Stone	5453	5	1				0		0	Coin						0	0
1643	Stone	5454	5	1				0		0	Coin						0	0
1644	Stone	5455	5	1				0		0	Coin						0	0
1645	Npc	5456	5	1				0		0	Coin						0	0
1646	Npc	5457	5	1				0		0	Coin						0	0
1647	Npc	5458	5	1				0		0	Coin						0	0
1648	Npc	5225	3	1				0		0	Coin						0	0
1649	Npc	5226	3	1				0		0	Coin						0	0
1650	Npc	5227	3	1				0		0	Coin						0	0
1651	Npc	5228	3	1				0		0	Coin						0	0
1652	Npc	5229	3	1				0		0	Coin						0	0
1653	Npc	5230	3	1				0		0	Coin						0	0
1654	Npc	5231	3	1				0		0	Coin						0	0
1655	Npc	5232	3	1				0		0	Coin						0	0
1656	Npc	5233	3	1				0		0	Coin						0	0
1657	Npc	5234	3	1				0		0	Coin						0	0
1658	Npc	5235	3	1				0		0	Coin						0	0
1659	Npc	5236	3	1				0		0	Coin						0	0
1660	Npc	5345	3	1				0		0	Coin						0	0
1661	Npc	5346	3	1				0		0	Coin						0	0
1662	Npc	5347	3	1				0		0	Coin						0	0
1663	Npc	5348	3	1				0		0	Coin						0	0
1664	Npc	5349	3	1				0		0	Coin						0	0
1665	Npc	5350	3	1				0		0	Coin						0	0
1666	Npc	5351	3	1				0		0	Coin						0	0
1667	Npc	5352	3	1				0		0	Coin						0	0
1668	Npc	5353	3	1				0		0	Coin						0	0
1669	Npc	5354	3	1				0		0	Coin						0	0
1670	Npc	5355	3	1				0		0	Coin						0	0
1671	Npc	5356	3	1				0		0	Coin						0	0
1672	Npc	5465	3	1				0		0	Coin						0	0
1673	Npc	5466	3	1				0		0	Coin						0	0
1674	Npc	5467	3	1				0		0	Coin						0	0
1675	Npc	5468	3	1				0		0	Coin						0	0
1676	Npc	5469	3	1				0		0	Coin						0	0
1677	Npc	5470	3	1				0		0	Coin						0	0
1678	Npc	5471	3	1				0		0	Coin						0	0
1679	Npc	5472	3	1				0		0	Coin						0	0
1680	Npc	5473	3	1				0		0	Coin						0	0
1681	Npc	5474	3	1				0		0	Coin						0	0
1682	Npc	5475	3	1				0		0	Coin						0	0
1683	Npc	5476	3	1				0		0	Coin						0	0
1684	Npc	5225	3	1				0		0	Coin						0	0
1685	Npc	5226	3	1				0		0	Coin						0	0
1686	Npc	5227	3	1				0		0	Coin						0	0
1687	Npc	5228	3	1				0		0	Coin						0	0
1688	Npc	5229	3	1				0		0	Coin						0	0
1689	Npc	5230	3	1				0		0	Coin						0	0
1690	Npc	5231	3	1				0		0	Coin						0	0
1691	Npc	5232	3	1				0		0	Coin						0	0
