szTimeFrame	nIndex	nBossIndex	nTempMapId	nBossId	Desc	nDifficulty	BossNum	nBossLevel	nBelongAwardId	nBelongAwardKey	nAssistAwardId	nAssistAwardKey	nShowAwardId	nShowAwardKey	nBossPosX	nBossPosY	nPlayerPosX	nPlayerPosY	nTimeMonsterRez	nOpenLevelDay	nFBMaxPlayerCnt	nPlayerOpenLevel	nRealHonorLevelLimit
OpenLevel279	10	390	398	13668	<i18n=21283>	3	1	270	1290	3010	1290	5002	1290	4010	20753	28684	18619	27502	300	1	5		16
OpenLevel279	11	391	398	13669	<i18n=21283>	3	1	270	1290	3010	1290	5002	1290	4010	20753	28684	18619	27502	300	1	5		16
OpenLevel279	12	392	398	13702	<i18n=21283>	3	1	270	1290	3010	1290	5002	1290	4010	20753	28684	18619	27502	300	1	5		16
OpenLevel279	13	393	398	13703	<i18n=21283>	3	1	270	1290	3010	1290	5002	1290	4010	20753	28684	18619	27502	300	1	5		16
OpenLevel279	14	394	398	13704	<i18n=21283>	3	1	270	1290	3010	1290	5002	1290	4010	20753	28684	18619	27502	300	1	5		16
OpenLevel279	15	395	398	13670	<i18n=21098>	2	1	270	1290	3009	1290	5002	1290	4009	20753	28684	18619	27502	60	1	5		1
OpenLevel279	16	396	398	13671	<i18n=21098>	2	1	270	1290	3009	1290	5002	1290	4009	20753	28684	18619	27502	60	1	5		1
OpenLevel279	17	397	398	13672	<i18n=21098>	2	1	270	1290	3009	1290	5002	1290	4009	20753	28684	18619	27502	60	1	5		1
OpenLevel279	18	398	398	13705	<i18n=21098>	2	1	270	1290	3009	1290	5002	1290	4009	20753	28684	18619	27502	60	1	5		1
OpenLevel279	19	399	398	13706	<i18n=21098>	2	1	270	1290	3009	1290	5002	1290	4009	20753	28684	18619	27502	60	1	5		1
OpenLevel279	20	400	398	13707	<i18n=21098>	2	1	270	1290	3009	1290	5002	1290	4009	20753	28684	18619	27502	60	1	5		1
OpenLevel289	1	401	398	13661	<i18n=80494>	5	1	280	1290	3012	1290	5002	1290	4012	20753	28684	18619	27502	1800	1	5		18
OpenLevel289	2	402	398	13662	<i18n=80494>	5	1	280	1290	3012	1290	5002	1290	4012	20753	28684	18619	27502	1800	1	5		18
OpenLevel289	3	403	398	13663	<i18n=80494>	5	1	280	1290	3012	1290	5002	1290	4012	20753	28684	18619	27502	1800	1	5		18
OpenLevel289	4	404	398	13700	<i18n=80494>	5	1	280	1290	3012	1290	5002	1290	4012	20753	28684	18619	27502	1800	1	5		18
OpenLevel289	5	405	398	13664	<i18n=76392>	4	1	280	1290	3011	1290	5002	1290	4011	20753	28684	18619	27502	900	1	5		18
OpenLevel289	6	406	398	13665	<i18n=76392>	4	1	280	1290	3011	1290	5002	1290	4011	20753	28684	18619	27502	900	1	5		18
OpenLevel289	7	407	398	13666	<i18n=76392>	4	1	280	1290	3011	1290	5002	1290	4011	20753	28684	18619	27502	900	1	5		18
OpenLevel289	8	408	398	13701	<i18n=76392>	4	1	280	1290	3011	1290	5002	1290	4011	20753	28684	18619	27502	900	1	5		18
OpenLevel289	9	409	398	13667	<i18n=21283>	3	1	280	1290	3010	1290	5002	1290	4010	20753	28684	18619	27502	300	1	5		17
OpenLevel289	10	410	398	13668	<i18n=21283>	3	1	280	1290	3010	1290	5002	1290	4010	20753	28684	18619	27502	300	1	5		17
OpenLevel289	11	411	398	13669	<i18n=21283>	3	1	280	1290	3010	1290	5002	1290	4010	20753	28684	18619	27502	300	1	5		17
OpenLevel289	12	412	398	13702	<i18n=21283>	3	1	280	1290	3010	1290	5002	1290	4010	20753	28684	18619	27502	300	1	5		17
OpenLevel289	13	413	398	13703	<i18n=21283>	3	1	280	1290	3010	1290	5002	1290	4010	20753	28684	18619	27502	300	1	5		17
OpenLevel289	14	414	398	13704	<i18n=21283>	3	1	280	1290	3010	1290	5002	1290	4010	20753	28684	18619	27502	300	1	5		17
OpenLevel289	15	415	398	13670	<i18n=21098>	2	1	280	1290	3009	1290	5002	1290	4009	20753	28684	18619	27502	60	1	5		1
OpenLevel289	16	416	398	13671	<i18n=21098>	2	1	280	1290	3009	1290	5002	1290	4009	20753	28684	18619	27502	60	1	5		1
OpenLevel289	17	417	398	13672	<i18n=21098>	2	1	280	1290	3009	1290	5002	1290	4009	20753	28684	18619	27502	60	1	5		1
OpenLevel289	18	418	398	13705	<i18n=21098>	2	1	280	1290	3009	1290	5002	1290	4009	20753	28684	18619	27502	60	1	5		1
OpenLevel289	19	419	398	13706	<i18n=21098>	2	1	280	1290	3009	1290	5002	1290	4009	20753	28684	18619	27502	60	1	5		1
OpenLevel289	20	420	398	13707	<i18n=21098>	2	1	280	1290	3009	1290	5002	1290	4009	20753	28684	18619	27502	60	1	5		1
OpenLevel299	1	421	398	13661	<i18n=80494>	5	1	290	1290	3012	1290	5002	1290	4012	20753	28684	18619	27502	1800	1	5		18
OpenLevel299	2	422	398	13662	<i18n=80494>	5	1	290	1290	3012	1290	5002	1290	4012	20753	28684	18619	27502	1800	1	5		18
OpenLevel299	3	423	398	13663	<i18n=80494>	5	1	290	1290	3012	1290	5002	1290	4012	20753	28684	18619	27502	1800	1	5		18
OpenLevel299	4	424	398	13700	<i18n=80494>	5	1	290	1290	3012	1290	5002	1290	4012	20753	28684	18619	27502	1800	1	5		18
OpenLevel299	5	425	398	13664	<i18n=76392>	4	1	290	1290	3011	1290	5002	1290	4011	20753	28684	18619	27502	900	1	5		18
OpenLevel299	6	426	398	13665	<i18n=76392>	4	1	290	1290	3011	1290	5002	1290	4011	20753	28684	18619	27502	900	1	5		18
OpenLevel299	7	427	398	13666	<i18n=76392>	4	1	290	1290	3011	1290	5002	1290	4011	20753	28684	18619	27502	900	1	5		18
OpenLevel299	8	428	398	13701	<i18n=76392>	4	1	290	1290	3011	1290	5002	1290	4011	20753	28684	18619	27502	900	1	5		18
OpenLevel299	9	429	398	13667	<i18n=21283>	3	1	290	1290	3010	1290	5002	1290	4010	20753	28684	18619	27502	300	1	5		17
OpenLevel299	10	430	398	13668	<i18n=21283>	3	1	290	1290	3010	1290	5002	1290	4010	20753	28684	18619	27502	300	1	5		17
OpenLevel299	11	431	398	13669	<i18n=21283>	3	1	290	1290	3010	1290	5002	1290	4010	20753	28684	18619	27502	300	1	5		17
OpenLevel299	12	432	398	13702	<i18n=21283>	3	1	290	1290	3010	1290	5002	1290	4010	20753	28684	18619	27502	300	1	5		17
OpenLevel299	13	433	398	13703	<i18n=21283>	3	1	290	1290	3010	1290	5002	1290	4010	20753	28684	18619	27502	300	1	5		17
OpenLevel299	14	434	398	13704	<i18n=21283>	3	1	290	1290	3010	1290	5002	1290	4010	20753	28684	18619	27502	300	1	5		17
OpenLevel299	15	435	398	13670	<i18n=21098>	2	1	290	1290	3009	1290	5002	1290	4009	20753	28684	18619	27502	60	1	5		1
OpenLevel299	16	436	398	13671	<i18n=21098>	2	1	290	1290	3009	1290	5002	1290	4009	20753	28684	18619	27502	60	1	5		1
OpenLevel299	17	437	398	13672	<i18n=21098>	2	1	290	1290	3009	1290	5002	1290	4009	20753	28684	18619	27502	60	1	5		1
OpenLevel299	18	438	398	13705	<i18n=21098>	2	1	290	1290	3009	1290	5002	1290	4009	20753	28684	18619	27502	60	1	5		1
OpenLevel299	19	439	398	13706	<i18n=21098>	2	1	290	1290	3009	1290	5002	1290	4009	20753	28684	18619	27502	60	1	5		1
OpenLevel299	20	440	398	13707	<i18n=21098>	2	1	290	1290	3009	1290	5002	1290	4009	20753	28684	18619	27502	60	1	5		1
