FactionID	FactionSect	Level	Vitality	Strength	Dexterity	Energy
13	0	276	1125	1400	25	300
13	0	277	1129	1405	25	301
13	0	278	1133	1410	25	302
13	0	279	1137	1415	25	303
13	0	280	1141	1420	25	304
13	0	281	1145	1425	25	305
13	0	282	1149	1430	25	306
13	0	283	1153	1435	25	307
13	0	284	1157	1440	25	308
13	0	285	1161	1445	25	309
13	0	286	1165	1450	25	310
13	0	287	1169	1455	25	311
13	0	288	1173	1460	25	312
13	0	289	1177	1465	25	313
13	0	290	1181	1470	25	314
13	0	291	1185	1475	25	315
13	0	292	1189	1480	25	316
13	0	293	1193	1485	25	317
13	0	294	1197	1490	25	318
13	0	295	1201	1495	25	319
13	0	296	1205	1500	25	320
13	0	297	1209	1505	25	321
13	0	298	1213	1510	25	322
13	0	299	1217	1515	25	323
13	0	300	1221	1520	25	324
13	0	301	1225	1525	25	325
13	0	302	1229	1530	25	326
13	0	303	1233	1535	25	327
13	0	304	1237	1540	25	328
13	0	305	1241	1545	25	329
13	0	306	1245	1550	25	330
13	0	307	1249	1555	25	331
13	0	308	1253	1560	25	332
13	0	309	1257	1565	25	333
13	0	310	1261	1570	25	334
13	0	311	1265	1575	25	335
13	0	312	1269	1580	25	336
13	0	313	1273	1585	25	337
13	0	314	1277	1590	25	338
13	0	315	1281	1595	25	339
13	0	316	1285	1600	25	340
13	0	317	1289	1605	25	341
13	0	318	1293	1610	25	342
13	0	319	1297	1615	25	343
13	0	320	1301	1620	25	344
13	0	321	1305	1625	25	345
13	0	322	1309	1630	25	346
13	0	323	1313	1635	25	347
13	0	324	1317	1640	25	348
13	0	325	1321	1645	25	349
13	0	326	1325	1650	25	350
13	0	327	1329	1655	25	351
13	0	328	1333	1660	25	352
13	0	329	1337	1665	25	353
13	0	330	1341	1670	25	354
13	0	331	1345	1675	25	355
13	0	332	1349	1680	25	356
13	0	333	1353	1685	25	357
13	0	334	1357	1690	25	358
13	0	335	1361	1695	25	359
13	0	336	1365	1700	25	360
13	0	337	1369	1705	25	361
13	0	338	1373	1710	25	362
13	0	339	1377	1715	25	363
13	0	340	1381	1720	25	364
13	0	341	1385	1725	25	365
13	0	342	1389	1730	25	366
13	0	343	1393	1735	25	367
13	0	344	1397	1740	25	368
13	0	345	1401	1745	25	369
13	0	346	1405	1750	25	370
13	0	347	1409	1755	25	371
13	0	348	1413	1760	25	372
13	0	349	1417	1765	25	373
13	0	350	1421	1770	25	374
13	0	351	1425	1775	25	375
13	0	352	1429	1780	25	376
13	0	353	1433	1785	25	377
13	0	354	1437	1790	25	378
13	0	355	1441	1795	25	379
13	0	356	1445	1800	25	380
13	0	357	1449	1805	25	381
13	0	358	1453	1810	25	382
13	0	359	1457	1815	25	383
13	0	360	1461	1820	25	384
13	0	361	1465	1825	25	385
13	0	362	1469	1830	25	386
13	0	363	1473	1835	25	387
13	0	364	1477	1840	25	388
13	0	365	1481	1845	25	389
13	0	366	1485	1850	25	390
13	0	367	1489	1855	25	391
13	0	368	1493	1860	25	392
13	0	369	1497	1865	25	393
13	0	370	1501	1870	25	394
13	0	371	1505	1875	25	395
13	0	372	1509	1880	25	396
13	0	373	1513	1885	25	397
13	0	374	1517	1890	25	398
13	0	375	1521	1895	25	399
13	0	376	1525	1900	25	400
13	0	377	1529	1905	25	401
13	0	378	1533	1910	25	402
13	0	379	1537	1915	25	403
13	0	380	1541	1920	25	404
13	0	381	1545	1925	25	405
13	0	382	1549	1930	25	406
13	0	383	1553	1935	25	407
13	0	384	1557	1940	25	408
13	0	385	1561	1945	25	409
13	0	386	1565	1950	25	410
13	0	387	1569	1955	25	411
13	0	388	1573	1960	25	412
13	0	389	1577	1965	25	413
13	0	390	1581	1970	25	414
13	0	391	1585	1975	25	415
13	0	392	1589	1980	25	416
13	0	393	1593	1985	25	417
13	0	394	1597	1990	25	418
13	0	395	1601	1995	25	419
13	0	396	1605	2000	25	420
13	0	397	1609	2005	25	421
13	0	398	1613	2010	25	422
13	0	399	1617	2015	25	423
13	1	1	25	25	25	25
13	1	2	29	25	30	26
13	1	3	33	25	35	27
13	1	4	37	25	40	28
13	1	5	41	25	45	29
13	1	6	45	25	50	30
13	1	7	49	25	55	31
13	1	8	53	25	60	32
13	1	9	57	25	65	33
13	1	10	61	25	70	34
13	1	11	65	25	75	35
13	1	12	69	25	80	36
13	1	13	73	25	85	37
13	1	14	77	25	90	38
13	1	15	81	25	95	39
13	1	16	85	25	100	40
13	1	17	89	25	105	41
13	1	18	93	25	110	42
13	1	19	97	25	115	43
13	1	20	101	25	120	44
13	1	21	105	25	125	45
13	1	22	109	25	130	46
13	1	23	113	25	135	47
13	1	24	117	25	140	48
13	1	25	121	25	145	49
13	1	26	125	25	150	50
13	1	27	129	25	155	51
13	1	28	133	25	160	52
13	1	29	137	25	165	53
13	1	30	141	25	170	54
13	1	31	145	25	175	55
13	1	32	149	25	180	56
13	1	33	153	25	185	57
13	1	34	157	25	190	58
13	1	35	161	25	195	59
13	1	36	165	25	200	60
13	1	37	169	25	205	61
13	1	38	173	25	210	62
13	1	39	177	25	215	63
13	1	40	181	25	220	64
13	1	41	185	25	225	65
13	1	42	189	25	230	66
13	1	43	193	25	235	67
13	1	44	197	25	240	68
13	1	45	201	25	245	69
13	1	46	205	25	250	70
13	1	47	209	25	255	71
13	1	48	213	25	260	72
13	1	49	217	25	265	73
13	1	50	221	25	270	74
13	1	51	225	25	275	75
13	1	52	229	25	280	76
13	1	53	233	25	285	77
13	1	54	237	25	290	78
13	1	55	241	25	295	79
13	1	56	245	25	300	80
13	1	57	249	25	305	81
13	1	58	253	25	310	82
13	1	59	257	25	315	83
13	1	60	261	25	320	84
13	1	61	265	25	325	85
13	1	62	269	25	330	86
13	1	63	273	25	335	87
13	1	64	277	25	340	88
13	1	65	281	25	345	89
13	1	66	285	25	350	90
13	1	67	289	25	355	91
13	1	68	293	25	360	92
13	1	69	297	25	365	93
13	1	70	301	25	370	94
13	1	71	305	25	375	95
13	1	72	309	25	380	96
13	1	73	313	25	385	97
13	1	74	317	25	390	98
13	1	75	321	25	395	99
13	1	76	325	25	400	100
13	1	77	329	25	405	101
13	1	78	333	25	410	102
13	1	79	337	25	415	103
13	1	80	341	25	420	104
13	1	81	345	25	425	105
13	1	82	349	25	430	106
13	1	83	353	25	435	107
13	1	84	357	25	440	108
13	1	85	361	25	445	109
13	1	86	365	25	450	110
13	1	87	369	25	455	111
13	1	88	373	25	460	112
13	1	89	377	25	465	113
13	1	90	381	25	470	114
13	1	91	385	25	475	115
13	1	92	389	25	480	116
13	1	93	393	25	485	117
13	1	94	397	25	490	118
13	1	95	401	25	495	119
13	1	96	405	25	500	120
13	1	97	409	25	505	121
13	1	98	413	25	510	122
13	1	99	417	25	515	123
13	1	100	421	25	520	124
13	1	101	425	25	525	125
13	1	102	429	25	530	126
13	1	103	433	25	535	127
13	1	104	437	25	540	128
13	1	105	441	25	545	129
13	1	106	445	25	550	130
13	1	107	449	25	555	131
13	1	108	453	25	560	132
13	1	109	457	25	565	133
13	1	110	461	25	570	134
13	1	111	465	25	575	135
13	1	112	469	25	580	136
13	1	113	473	25	585	137
13	1	114	477	25	590	138
13	1	115	481	25	595	139
13	1	116	485	25	600	140
13	1	117	489	25	605	141
13	1	118	493	25	610	142
13	1	119	497	25	615	143
13	1	120	501	25	620	144
13	1	121	505	25	625	145
13	1	122	509	25	630	146
13	1	123	513	25	635	147
13	1	124	517	25	640	148
13	1	125	521	25	645	149
13	1	126	525	25	650	150
13	1	127	529	25	655	151
13	1	128	533	25	660	152
13	1	129	537	25	665	153
13	1	130	541	25	670	154
13	1	131	545	25	675	155
13	1	132	549	25	680	156
13	1	133	553	25	685	157
13	1	134	557	25	690	158
13	1	135	561	25	695	159
13	1	136	565	25	700	160
13	1	137	569	25	705	161
13	1	138	573	25	710	162
13	1	139	577	25	715	163
13	1	140	581	25	720	164
13	1	141	585	25	725	165
13	1	142	589	25	730	166
13	1	143	593	25	735	167
13	1	144	597	25	740	168
13	1	145	601	25	745	169
13	1	146	605	25	750	170
13	1	147	609	25	755	171
13	1	148	613	25	760	172
13	1	149	617	25	765	173
13	1	150	621	25	770	174
13	1	151	625	25	775	175
13	1	152	629	25	780	176
13	1	153	633	25	785	177
13	1	154	637	25	790	178
13	1	155	641	25	795	179
13	1	156	645	25	800	180
13	1	157	649	25	805	181
13	1	158	653	25	810	182
13	1	159	657	25	815	183
13	1	160	661	25	820	184
13	1	161	665	25	825	185
13	1	162	669	25	830	186
13	1	163	673	25	835	187
13	1	164	677	25	840	188
13	1	165	681	25	845	189
13	1	166	685	25	850	190
13	1	167	689	25	855	191
13	1	168	693	25	860	192
13	1	169	697	25	865	193
13	1	170	701	25	870	194
13	1	171	705	25	875	195
13	1	172	709	25	880	196
13	1	173	713	25	885	197
13	1	174	717	25	890	198
13	1	175	721	25	895	199
13	1	176	725	25	900	200
13	1	177	729	25	905	201
13	1	178	733	25	910	202
13	1	179	737	25	915	203
13	1	180	741	25	920	204
13	1	181	745	25	925	205
13	1	182	749	25	930	206
13	1	183	753	25	935	207
13	1	184	757	25	940	208
13	1	185	761	25	945	209
13	1	186	765	25	950	210
13	1	187	769	25	955	211
13	1	188	773	25	960	212
13	1	189	777	25	965	213
13	1	190	781	25	970	214
13	1	191	785	25	975	215
13	1	192	789	25	980	216
13	1	193	793	25	985	217
13	1	194	797	25	990	218
13	1	195	801	25	995	219
13	1	196	805	25	1000	220
13	1	197	809	25	1005	221
13	1	198	813	25	1010	222
13	1	199	817	25	1015	223
13	1	200	821	25	1020	224
13	1	201	825	25	1025	225
13	1	202	829	25	1030	226
13	1	203	833	25	1035	227
13	1	204	837	25	1040	228
13	1	205	841	25	1045	229
13	1	206	845	25	1050	230
13	1	207	849	25	1055	231
13	1	208	853	25	1060	232
13	1	209	857	25	1065	233
13	1	210	861	25	1070	234
13	1	211	865	25	1075	235
13	1	212	869	25	1080	236
13	1	213	873	25	1085	237
13	1	214	877	25	1090	238
13	1	215	881	25	1095	239
13	1	216	885	25	1100	240
13	1	217	889	25	1105	241
13	1	218	893	25	1110	242
13	1	219	897	25	1115	243
13	1	220	901	25	1120	244
13	1	221	905	25	1125	245
13	1	222	909	25	1130	246
13	1	223	913	25	1135	247
13	1	224	917	25	1140	248
13	1	225	921	25	1145	249
13	1	226	925	25	1150	250
13	1	227	929	25	1155	251
13	1	228	933	25	1160	252
13	1	229	937	25	1165	253
13	1	230	941	25	1170	254
13	1	231	945	25	1175	255
13	1	232	949	25	1180	256
13	1	233	953	25	1185	257
13	1	234	957	25	1190	258
13	1	235	961	25	1195	259
13	1	236	965	25	1200	260
13	1	237	969	25	1205	261
13	1	238	973	25	1210	262
13	1	239	977	25	1215	263
13	1	240	981	25	1220	264
13	1	241	985	25	1225	265
13	1	242	989	25	1230	266
13	1	243	993	25	1235	267
13	1	244	997	25	1240	268
13	1	245	1001	25	1245	269
13	1	246	1005	25	1250	270
13	1	247	1009	25	1255	271
13	1	248	1013	25	1260	272
13	1	249	1017	25	1265	273
13	1	250	1021	25	1270	274
13	1	251	1025	25	1275	275
13	1	252	1029	25	1280	276
13	1	253	1033	25	1285	277
13	1	254	1037	25	1290	278
13	1	255	1041	25	1295	279
13	1	256	1045	25	1300	280
13	1	257	1049	25	1305	281
13	1	258	1053	25	1310	282
13	1	259	1057	25	1315	283
13	1	260	1061	25	1320	284
13	1	261	1065	25	1325	285
13	1	262	1069	25	1330	286
13	1	263	1073	25	1335	287
13	1	264	1077	25	1340	288
13	1	265	1081	25	1345	289
13	1	266	1085	25	1350	290
13	1	267	1089	25	1355	291
13	1	268	1093	25	1360	292
13	1	269	1097	25	1365	293
13	1	270	1101	25	1370	294
13	1	271	1105	25	1375	295
13	1	272	1109	25	1380	296
13	1	273	1113	25	1385	297
13	1	274	1117	25	1390	298
13	1	275	1121	25	1395	299
13	1	276	1125	25	1400	300
13	1	277	1129	25	1405	301
13	1	278	1133	25	1410	302
13	1	279	1137	25	1415	303
13	1	280	1141	25	1420	304
13	1	281	1145	25	1425	305
13	1	282	1149	25	1430	306
13	1	283	1153	25	1435	307
13	1	284	1157	25	1440	308
13	1	285	1161	25	1445	309
13	1	286	1165	25	1450	310
13	1	287	1169	25	1455	311
13	1	288	1173	25	1460	312
13	1	289	1177	25	1465	313
13	1	290	1181	25	1470	314
13	1	291	1185	25	1475	315
13	1	292	1189	25	1480	316
13	1	293	1193	25	1485	317
13	1	294	1197	25	1490	318
13	1	295	1201	25	1495	319
13	1	296	1205	25	1500	320
13	1	297	1209	25	1505	321
13	1	298	1213	25	1510	322
13	1	299	1217	25	1515	323
13	1	300	1221	25	1520	324
13	1	301	1225	25	1525	325
13	1	302	1229	25	1530	326
13	1	303	1233	25	1535	327
13	1	304	1237	25	1540	328
13	1	305	1241	25	1545	329
13	1	306	1245	25	1550	330
13	1	307	1249	25	1555	331
13	1	308	1253	25	1560	332
13	1	309	1257	25	1565	333
13	1	310	1261	25	1570	334
13	1	311	1265	25	1575	335
13	1	312	1269	25	1580	336
13	1	313	1273	25	1585	337
13	1	314	1277	25	1590	338
13	1	315	1281	25	1595	339
13	1	316	1285	25	1600	340
13	1	317	1289	25	1605	341
13	1	318	1293	25	1610	342
13	1	319	1297	25	1615	343
13	1	320	1301	25	1620	344
13	1	321	1305	25	1625	345
13	1	322	1309	25	1630	346
13	1	323	1313	25	1635	347
13	1	324	1317	25	1640	348
13	1	325	1321	25	1645	349
13	1	326	1325	25	1650	350
13	1	327	1329	25	1655	351
13	1	328	1333	25	1660	352
13	1	329	1337	25	1665	353
13	1	330	1341	25	1670	354
13	1	331	1345	25	1675	355
13	1	332	1349	25	1680	356
13	1	333	1353	25	1685	357
13	1	334	1357	25	1690	358
13	1	335	1361	25	1695	359
13	1	336	1365	25	1700	360
13	1	337	1369	25	1705	361
13	1	338	1373	25	1710	362
13	1	339	1377	25	1715	363
13	1	340	1381	25	1720	364
13	1	341	1385	25	1725	365
13	1	342	1389	25	1730	366
13	1	343	1393	25	1735	367
13	1	344	1397	25	1740	368
13	1	345	1401	25	1745	369
13	1	346	1405	25	1750	370
13	1	347	1409	25	1755	371
13	1	348	1413	25	1760	372
13	1	349	1417	25	1765	373
13	1	350	1421	25	1770	374
13	1	351	1425	25	1775	375
13	1	352	1429	25	1780	376
13	1	353	1433	25	1785	377
13	1	354	1437	25	1790	378
13	1	355	1441	25	1795	379
13	1	356	1445	25	1800	380
13	1	357	1449	25	1805	381
13	1	358	1453	25	1810	382
13	1	359	1457	25	1815	383
13	1	360	1461	25	1820	384
13	1	361	1465	25	1825	385
13	1	362	1469	25	1830	386
13	1	363	1473	25	1835	387
13	1	364	1477	25	1840	388
13	1	365	1481	25	1845	389
13	1	366	1485	25	1850	390
13	1	367	1489	25	1855	391
13	1	368	1493	25	1860	392
13	1	369	1497	25	1865	393
13	1	370	1501	25	1870	394
13	1	371	1505	25	1875	395
13	1	372	1509	25	1880	396
13	1	373	1513	25	1885	397
13	1	374	1517	25	1890	398
13	1	375	1521	25	1895	399
13	1	376	1525	25	1900	400
13	1	377	1529	25	1905	401
13	1	378	1533	25	1910	402
13	1	379	1537	25	1915	403
13	1	380	1541	25	1920	404
13	1	381	1545	25	1925	405
13	1	382	1549	25	1930	406
13	1	383	1553	25	1935	407
13	1	384	1557	25	1940	408
13	1	385	1561	25	1945	409
13	1	386	1565	25	1950	410
13	1	387	1569	25	1955	411
13	1	388	1573	25	1960	412
13	1	389	1577	25	1965	413
13	1	390	1581	25	1970	414
13	1	391	1585	25	1975	415
13	1	392	1589	25	1980	416
13	1	393	1593	25	1985	417
13	1	394	1597	25	1990	418
13	1	395	1601	25	1995	419
13	1	396	1605	25	2000	420
13	1	397	1609	25	2005	421
13	1	398	1613	25	2010	422
13	1	399	1617	25	2015	423
14	0	1	25	25	25	25
14	0	2	29	25	30	26
14	0	3	33	25	35	27
14	0	4	37	25	40	28
14	0	5	41	25	45	29
14	0	6	45	25	50	30
14	0	7	49	25	55	31
14	0	8	53	25	60	32
14	0	9	57	25	65	33
14	0	10	61	25	70	34
14	0	11	65	25	75	35
14	0	12	69	25	80	36
14	0	13	73	25	85	37
14	0	14	77	25	90	38
14	0	15	81	25	95	39
14	0	16	85	25	100	40
14	0	17	89	25	105	41
14	0	18	93	25	110	42
14	0	19	97	25	115	43
14	0	20	101	25	120	44
14	0	21	105	25	125	45
14	0	22	109	25	130	46
14	0	23	113	25	135	47
14	0	24	117	25	140	48
14	0	25	121	25	145	49
14	0	26	125	25	150	50
14	0	27	129	25	155	51
14	0	28	133	25	160	52
14	0	29	137	25	165	53
14	0	30	141	25	170	54
14	0	31	145	25	175	55
14	0	32	149	25	180	56
14	0	33	153	25	185	57
14	0	34	157	25	190	58
14	0	35	161	25	195	59
14	0	36	165	25	200	60
14	0	37	169	25	205	61
14	0	38	173	25	210	62
14	0	39	177	25	215	63
14	0	40	181	25	220	64
14	0	41	185	25	225	65
14	0	42	189	25	230	66
14	0	43	193	25	235	67
14	0	44	197	25	240	68
14	0	45	201	25	245	69
14	0	46	205	25	250	70
14	0	47	209	25	255	71
14	0	48	213	25	260	72
14	0	49	217	25	265	73
14	0	50	221	25	270	74
14	0	51	225	25	275	75
14	0	52	229	25	280	76
14	0	53	233	25	285	77
14	0	54	237	25	290	78
14	0	55	241	25	295	79
14	0	56	245	25	300	80
14	0	57	249	25	305	81
14	0	58	253	25	310	82
14	0	59	257	25	315	83
14	0	60	261	25	320	84
14	0	61	265	25	325	85
14	0	62	269	25	330	86
14	0	63	273	25	335	87
14	0	64	277	25	340	88
14	0	65	281	25	345	89
14	0	66	285	25	350	90
14	0	67	289	25	355	91
14	0	68	293	25	360	92
14	0	69	297	25	365	93
14	0	70	301	25	370	94
14	0	71	305	25	375	95
14	0	72	309	25	380	96
14	0	73	313	25	385	97
14	0	74	317	25	390	98
14	0	75	321	25	395	99
14	0	76	325	25	400	100
14	0	77	329	25	405	101
14	0	78	333	25	410	102
14	0	79	337	25	415	103
14	0	80	341	25	420	104
14	0	81	345	25	425	105
14	0	82	349	25	430	106
14	0	83	353	25	435	107
14	0	84	357	25	440	108
14	0	85	361	25	445	109
14	0	86	365	25	450	110
14	0	87	369	25	455	111
14	0	88	373	25	460	112
14	0	89	377	25	465	113
14	0	90	381	25	470	114
14	0	91	385	25	475	115
14	0	92	389	25	480	116
14	0	93	393	25	485	117
14	0	94	397	25	490	118
14	0	95	401	25	495	119
14	0	96	405	25	500	120
14	0	97	409	25	505	121
14	0	98	413	25	510	122
14	0	99	417	25	515	123
14	0	100	421	25	520	124
14	0	101	425	25	525	125
14	0	102	429	25	530	126
14	0	103	433	25	535	127
14	0	104	437	25	540	128
14	0	105	441	25	545	129
14	0	106	445	25	550	130
14	0	107	449	25	555	131
14	0	108	453	25	560	132
14	0	109	457	25	565	133
14	0	110	461	25	570	134
14	0	111	465	25	575	135
14	0	112	469	25	580	136
14	0	113	473	25	585	137
14	0	114	477	25	590	138
14	0	115	481	25	595	139
14	0	116	485	25	600	140
14	0	117	489	25	605	141
14	0	118	493	25	610	142
14	0	119	497	25	615	143
14	0	120	501	25	620	144
14	0	121	505	25	625	145
14	0	122	509	25	630	146
14	0	123	513	25	635	147
14	0	124	517	25	640	148
14	0	125	521	25	645	149
14	0	126	525	25	650	150
14	0	127	529	25	655	151
14	0	128	533	25	660	152
14	0	129	537	25	665	153
14	0	130	541	25	670	154
14	0	131	545	25	675	155
14	0	132	549	25	680	156
14	0	133	553	25	685	157
14	0	134	557	25	690	158
14	0	135	561	25	695	159
14	0	136	565	25	700	160
14	0	137	569	25	705	161
14	0	138	573	25	710	162
14	0	139	577	25	715	163
14	0	140	581	25	720	164
14	0	141	585	25	725	165
14	0	142	589	25	730	166
14	0	143	593	25	735	167
14	0	144	597	25	740	168
14	0	145	601	25	745	169
14	0	146	605	25	750	170
14	0	147	609	25	755	171
14	0	148	613	25	760	172
14	0	149	617	25	765	173
14	0	150	621	25	770	174
14	0	151	625	25	775	175
14	0	152	629	25	780	176
14	0	153	633	25	785	177
14	0	154	637	25	790	178
14	0	155	641	25	795	179
14	0	156	645	25	800	180
14	0	157	649	25	805	181
14	0	158	653	25	810	182
14	0	159	657	25	815	183
14	0	160	661	25	820	184
14	0	161	665	25	825	185
14	0	162	669	25	830	186
14	0	163	673	25	835	187
14	0	164	677	25	840	188
14	0	165	681	25	845	189
14	0	166	685	25	850	190
14	0	167	689	25	855	191
14	0	168	693	25	860	192
14	0	169	697	25	865	193
14	0	170	701	25	870	194
14	0	171	705	25	875	195
14	0	172	709	25	880	196
14	0	173	713	25	885	197
14	0	174	717	25	890	198
14	0	175	721	25	895	199
14	0	176	725	25	900	200
14	0	177	729	25	905	201
14	0	178	733	25	910	202
14	0	179	737	25	915	203
14	0	180	741	25	920	204
14	0	181	745	25	925	205
14	0	182	749	25	930	206
14	0	183	753	25	935	207
14	0	184	757	25	940	208
14	0	185	761	25	945	209
14	0	186	765	25	950	210
14	0	187	769	25	955	211
14	0	188	773	25	960	212
14	0	189	777	25	965	213
14	0	190	781	25	970	214
14	0	191	785	25	975	215
14	0	192	789	25	980	216
14	0	193	793	25	985	217
14	0	194	797	25	990	218
14	0	195	801	25	995	219
14	0	196	805	25	1000	220
14	0	197	809	25	1005	221
14	0	198	813	25	1010	222
14	0	199	817	25	1015	223
14	0	200	821	25	1020	224
14	0	201	825	25	1025	225
14	0	202	829	25	1030	226
14	0	203	833	25	1035	227
14	0	204	837	25	1040	228
14	0	205	841	25	1045	229
14	0	206	845	25	1050	230
14	0	207	849	25	1055	231
14	0	208	853	25	1060	232
14	0	209	857	25	1065	233
14	0	210	861	25	1070	234
14	0	211	865	25	1075	235
14	0	212	869	25	1080	236
14	0	213	873	25	1085	237
14	0	214	877	25	1090	238
14	0	215	881	25	1095	239
14	0	216	885	25	1100	240
14	0	217	889	25	1105	241
14	0	218	893	25	1110	242
14	0	219	897	25	1115	243
14	0	220	901	25	1120	244
14	0	221	905	25	1125	245
14	0	222	909	25	1130	246
14	0	223	913	25	1135	247
14	0	224	917	25	1140	248
14	0	225	921	25	1145	249
14	0	226	925	25	1150	250
14	0	227	929	25	1155	251
14	0	228	933	25	1160	252
14	0	229	937	25	1165	253
14	0	230	941	25	1170	254
14	0	231	945	25	1175	255
14	0	232	949	25	1180	256
14	0	233	953	25	1185	257
14	0	234	957	25	1190	258
14	0	235	961	25	1195	259
14	0	236	965	25	1200	260
14	0	237	969	25	1205	261
14	0	238	973	25	1210	262
14	0	239	977	25	1215	263
14	0	240	981	25	1220	264
14	0	241	985	25	1225	265
14	0	242	989	25	1230	266
14	0	243	993	25	1235	267
14	0	244	997	25	1240	268
14	0	245	1001	25	1245	269
14	0	246	1005	25	1250	270
14	0	247	1009	25	1255	271
14	0	248	1013	25	1260	272
14	0	249	1017	25	1265	273
14	0	250	1021	25	1270	274
14	0	251	1025	25	1275	275
14	0	252	1029	25	1280	276
14	0	253	1033	25	1285	277
14	0	254	1037	25	1290	278
14	0	255	1041	25	1295	279
14	0	256	1045	25	1300	280
14	0	257	1049	25	1305	281
14	0	258	1053	25	1310	282
14	0	259	1057	25	1315	283
14	0	260	1061	25	1320	284
14	0	261	1065	25	1325	285
14	0	262	1069	25	1330	286
14	0	263	1073	25	1335	287
14	0	264	1077	25	1340	288
14	0	265	1081	25	1345	289
14	0	266	1085	25	1350	290
14	0	267	1089	25	1355	291
14	0	268	1093	25	1360	292
14	0	269	1097	25	1365	293
14	0	270	1101	25	1370	294
14	0	271	1105	25	1375	295
14	0	272	1109	25	1380	296
14	0	273	1113	25	1385	297
14	0	274	1117	25	1390	298
14	0	275	1121	25	1395	299
14	0	276	1125	25	1400	300
14	0	277	1129	25	1405	301
14	0	278	1133	25	1410	302
14	0	279	1137	25	1415	303
14	0	280	1141	25	1420	304
14	0	281	1145	25	1425	305
14	0	282	1149	25	1430	306
14	0	283	1153	25	1435	307
14	0	284	1157	25	1440	308
14	0	285	1161	25	1445	309
14	0	286	1165	25	1450	310
14	0	287	1169	25	1455	311
14	0	288	1173	25	1460	312
14	0	289	1177	25	1465	313
14	0	290	1181	25	1470	314
14	0	291	1185	25	1475	315
14	0	292	1189	25	1480	316
14	0	293	1193	25	1485	317
14	0	294	1197	25	1490	318
14	0	295	1201	25	1495	319
14	0	296	1205	25	1500	320
14	0	297	1209	25	1505	321
14	0	298	1213	25	1510	322
14	0	299	1217	25	1515	323
14	0	300	1221	25	1520	324
14	0	301	1225	25	1525	325
14	0	302	1229	25	1530	326
14	0	303	1233	25	1535	327
14	0	304	1237	25	1540	328
14	0	305	1241	25	1545	329
14	0	306	1245	25	1550	330
14	0	307	1249	25	1555	331
14	0	308	1253	25	1560	332
14	0	309	1257	25	1565	333
14	0	310	1261	25	1570	334
14	0	311	1265	25	1575	335
14	0	312	1269	25	1580	336
14	0	313	1273	25	1585	337
14	0	314	1277	25	1590	338
14	0	315	1281	25	1595	339
14	0	316	1285	25	1600	340
14	0	317	1289	25	1605	341
14	0	318	1293	25	1610	342
14	0	319	1297	25	1615	343
14	0	320	1301	25	1620	344
14	0	321	1305	25	1625	345
14	0	322	1309	25	1630	346
14	0	323	1313	25	1635	347
14	0	324	1317	25	1640	348
14	0	325	1321	25	1645	349
14	0	326	1325	25	1650	350
14	0	327	1329	25	1655	351
14	0	328	1333	25	1660	352
14	0	329	1337	25	1665	353
14	0	330	1341	25	1670	354
14	0	331	1345	25	1675	355
14	0	332	1349	25	1680	356
14	0	333	1353	25	1685	357
14	0	334	1357	25	1690	358
14	0	335	1361	25	1695	359
14	0	336	1365	25	1700	360
14	0	337	1369	25	1705	361
14	0	338	1373	25	1710	362
14	0	339	1377	25	1715	363
14	0	340	1381	25	1720	364
14	0	341	1385	25	1725	365
14	0	342	1389	25	1730	366
14	0	343	1393	25	1735	367
14	0	344	1397	25	1740	368
14	0	345	1401	25	1745	369
14	0	346	1405	25	1750	370
14	0	347	1409	25	1755	371
14	0	348	1413	25	1760	372
14	0	349	1417	25	1765	373
14	0	350	1421	25	1770	374
14	0	351	1425	25	1775	375
14	0	352	1429	25	1780	376
14	0	353	1433	25	1785	377
14	0	354	1437	25	1790	378
14	0	355	1441	25	1795	379
14	0	356	1445	25	1800	380
14	0	357	1449	25	1805	381
14	0	358	1453	25	1810	382
14	0	359	1457	25	1815	383
14	0	360	1461	25	1820	384
14	0	361	1465	25	1825	385
14	0	362	1469	25	1830	386
14	0	363	1473	25	1835	387
14	0	364	1477	25	1840	388
14	0	365	1481	25	1845	389
14	0	366	1485	25	1850	390
14	0	367	1489	25	1855	391
14	0	368	1493	25	1860	392
14	0	369	1497	25	1865	393
14	0	370	1501	25	1870	394
14	0	371	1505	25	1875	395
14	0	372	1509	25	1880	396
14	0	373	1513	25	1885	397
14	0	374	1517	25	1890	398
14	0	375	1521	25	1895	399
14	0	376	1525	25	1900	400
14	0	377	1529	25	1905	401
14	0	378	1533	25	1910	402
14	0	379	1537	25	1915	403
14	0	380	1541	25	1920	404
14	0	381	1545	25	1925	405
14	0	382	1549	25	1930	406
14	0	383	1553	25	1935	407
14	0	384	1557	25	1940	408
14	0	385	1561	25	1945	409
14	0	386	1565	25	1950	410
14	0	387	1569	25	1955	411
14	0	388	1573	25	1960	412
14	0	389	1577	25	1965	413
14	0	390	1581	25	1970	414
14	0	391	1585	25	1975	415
14	0	392	1589	25	1980	416
14	0	393	1593	25	1985	417
14	0	394	1597	25	1990	418
14	0	395	1601	25	1995	419
14	0	396	1605	25	2000	420
14	0	397	1609	25	2005	421
14	0	398	1613	25	2010	422
14	0	399	1617	25	2015	423
14	1	1	25	25	25	25
14	1	2	29	30	25	26
14	1	3	33	35	25	27
14	1	4	37	40	25	28
14	1	5	41	45	25	29
14	1	6	45	50	25	30
