nGroupId	nIntensify	tbnSeries	nNeedExp	nNeedPreStar	nMaterialsNum	nDoublePro	nDoubleAddPro	nFiveFoldPro	nFiveAddPro	nSilver	nAttrNum	szAttribType1	tbnAttribValue1	szAttribType2	tbnAttribValue2	FightPower	szName
5	25	13|9	300	2	2	200000	100000	100000	50000	2000	1	ignore_defense_v	385|0|0			5700	<i18n=29476>
5	26	13|9	300	2	2	200000	100000	100000	50000	2000	1	ignore_defense_v	401|0|0			6000	<i18n=29476>
5	27	13|9	300	2	2	200000	100000	100000	50000	2000	1	ignore_defense_v	416|0|0			6300	<i18n=29476>
5	28	13|9	300	2	2	200000	100000	100000	50000	2000	1	ignore_defense_v	432|0|0			6600	<i18n=29476>
5	29	13|9	300	2	2	200000	100000	100000	50000	2000	1	ignore_defense_v	447|0|0			6900	<i18n=29476>
5	30	13|9	300	2	2	200000	100000	100000	50000	2000	1	ignore_defense_v	502|0|0			7200	<i18n=29476>
5	31	13|9	300	3	2	200000	100000	100000	50000	2000	1	ignore_defense_v	516|0|0			7500	<i18n=29476>
5	32	13|9	300	3	2	200000	100000	100000	50000	2000	1	ignore_defense_v	531|0|0			7800	<i18n=29476>
5	33	13|9	300	3	2	200000	100000	100000	50000	2000	1	ignore_defense_v	545|0|0			8100	<i18n=29476>
5	34	13|9	300	3	2	200000	100000	100000	50000	2000	1	ignore_defense_v	560|0|0			8400	<i18n=29476>
5	35	13|9	300	3	2	200000	100000	100000	50000	2000	1	ignore_defense_v	574|0|0			8700	<i18n=29476>
5	36	13|9	300	3	2	200000	100000	100000	50000	2000	1	ignore_defense_v	588|0|0			9000	<i18n=29476>
5	37	13|9	300	3	2	200000	100000	100000	50000	2000	1	ignore_defense_v	603|0|0			9300	<i18n=29476>
5	38	13|9	300	3	2	200000	100000	100000	50000	2000	1	ignore_defense_v	617|0|0			9600	<i18n=29476>
5	39	13|9	300	3	2	200000	100000	100000	50000	2000	1	ignore_defense_v	632|0|0			9900	<i18n=29476>
5	40	13|9	300	3	2	200000	100000	100000	50000	2000	1	ignore_defense_v	682|0|0			10200	<i18n=29476>
5	41	13|9	300	4	2	200000	100000	100000	50000	2000	1	ignore_defense_v	695|0|0			10500	<i18n=29476>
5	42	13|9	300	4	2	200000	100000	100000	50000	2000	1	ignore_defense_v	708|0|0			10800	<i18n=29476>
5	43	13|9	300	4	2	200000	100000	100000	50000	2000	1	ignore_defense_v	722|0|0			11100	<i18n=29476>
5	44	13|9	300	4	2	200000	100000	100000	50000	2000	1	ignore_defense_v	735|0|0			11400	<i18n=29476>
5	45	13|9	300	4	2	200000	100000	100000	50000	2000	1	ignore_defense_v	748|0|0			11700	<i18n=29476>
5	46	13|9	300	4	2	200000	100000	100000	50000	2000	1	ignore_defense_v	761|0|0			12000	<i18n=29476>
5	47	13|9	300	4	2	200000	100000	100000	50000	2000	1	ignore_defense_v	774|0|0			12300	<i18n=29476>
5	48	13|9	300	4	2	200000	100000	100000	50000	2000	1	ignore_defense_v	788|0|0			12600	<i18n=29476>
5	49	13|9	300	4	2	200000	100000	100000	50000	2000	1	ignore_defense_v	801|0|0			12900	<i18n=29476>
5	50	13|9	300	4	2	200000	100000	100000	50000	2000	1	ignore_defense_v	847|0|0			13200	<i18n=29476>
5	51	13|9	400	5	3	200000	100000	100000	50000	3000	1	ignore_defense_v	863|0|0			13600	<i18n=29476>
5	52	13|9	400	5	3	200000	100000	100000	50000	3000	1	ignore_defense_v	879|0|0			14000	<i18n=29476>
5	53	13|9	400	5	3	200000	100000	100000	50000	3000	1	ignore_defense_v	895|0|0			14400	<i18n=29476>
5	54	13|9	400	5	3	200000	100000	100000	50000	3000	1	ignore_defense_v	911|0|0			14800	<i18n=29476>
5	55	13|9	400	5	3	200000	100000	100000	50000	3000	1	ignore_defense_v	927|0|0			15200	<i18n=29476>
5	56	13|9	400	5	3	200000	100000	100000	50000	3000	1	ignore_defense_v	943|0|0			15600	<i18n=29476>
5	57	13|9	400	5	3	200000	100000	100000	50000	3000	1	ignore_defense_v	959|0|0			16000	<i18n=29476>
5	58	13|9	400	5	3	200000	100000	100000	50000	3000	1	ignore_defense_v	975|0|0			16400	<i18n=29476>
5	59	13|9	400	5	3	200000	100000	100000	50000	3000	1	ignore_defense_v	991|0|0			16800	<i18n=29476>
5	60	13|9	400	5	3	200000	100000	100000	50000	3000	1	ignore_defense_v	1047|0|0			17200	<i18n=29476>
5	61	13|9	400	6	3	200000	100000	100000	50000	3000	1	ignore_defense_v	1061|0|0			17600	<i18n=29476>
5	62	13|9	400	6	3	200000	100000	100000	50000	3000	1	ignore_defense_v	1076|0|0			18000	<i18n=29476>
5	63	13|9	400	6	3	200000	100000	100000	50000	3000	1	ignore_defense_v	1090|0|0			18400	<i18n=29476>
5	64	13|9	400	6	3	200000	100000	100000	50000	3000	1	ignore_defense_v	1105|0|0			18800	<i18n=29476>
5	65	13|9	400	6	3	200000	100000	100000	50000	3000	1	ignore_defense_v	1119|0|0			19200	<i18n=29476>
5	66	13|9	400	6	3	200000	100000	100000	50000	3000	1	ignore_defense_v	1133|0|0			19600	<i18n=29476>
5	67	13|9	400	6	3	200000	100000	100000	50000	3000	1	ignore_defense_v	1148|0|0			20000	<i18n=29476>
5	68	13|9	400	6	3	200000	100000	100000	50000	3000	1	ignore_defense_v	1162|0|0			20400	<i18n=29476>
5	69	13|9	400	6	3	200000	100000	100000	50000	3000	1	ignore_defense_v	1177|0|0			20800	<i18n=29476>
5	70	13|9	400	6	3	200000	100000	100000	50000	3000	1	ignore_defense_v	1227|0|0			21200	<i18n=29476>
5	71	13|9	400	7	3	200000	100000	100000	50000	3000	1	ignore_defense_v	1240|0|0			21600	<i18n=29476>
5	72	13|9	400	7	3	200000	100000	100000	50000	3000	1	ignore_defense_v	1253|0|0			22000	<i18n=29476>
5	73	13|9	400	7	3	200000	100000	100000	50000	3000	1	ignore_defense_v	1265|0|0			22400	<i18n=29476>
5	74	13|9	400	7	3	200000	100000	100000	50000	3000	1	ignore_defense_v	1278|0|0			22800	<i18n=29476>
5	75	13|9	400	7	3	200000	100000	100000	50000	3000	1	ignore_defense_v	1291|0|0			23200	<i18n=29476>
5	76	13|9	400	7	3	200000	100000	100000	50000	3000	1	ignore_defense_v	1304|0|0			23600	<i18n=29476>
5	77	13|9	400	7	3	200000	100000	100000	50000	3000	1	ignore_defense_v	1317|0|0			24000	<i18n=29476>
5	78	13|9	400	7	3	200000	100000	100000	50000	3000	1	ignore_defense_v	1329|0|0			24400	<i18n=29476>
5	79	13|9	400	7	3	200000	100000	100000	50000	3000	1	ignore_defense_v	1342|0|0			24800	<i18n=29476>
5	80	13|9	400	7	3	200000	100000	100000	50000	3000	1	ignore_defense_v	1387|0|0			25200	<i18n=29476>
5	81	13|9	400	8	3	200000	100000	100000	50000	3000	1	ignore_defense_v	1398|0|0			25600	<i18n=29476>
5	82	13|9	400	8	3	200000	100000	100000	50000	3000	1	ignore_defense_v	1409|0|0			26000	<i18n=29476>
5	83	13|9	400	8	3	200000	100000	100000	50000	3000	1	ignore_defense_v	1421|0|0			26400	<i18n=29476>
5	84	13|9	400	8	3	200000	100000	100000	50000	3000	1	ignore_defense_v	1432|0|0			26800	<i18n=29476>
5	85	13|9	400	8	3	200000	100000	100000	50000	3000	1	ignore_defense_v	1443|0|0			27200	<i18n=29476>
5	86	13|9	400	8	3	200000	100000	100000	50000	3000	1	ignore_defense_v	1454|0|0			27600	<i18n=29476>
5	87	13|9	400	8	3	200000	100000	100000	50000	3000	1	ignore_defense_v	1465|0|0			28000	<i18n=29476>
5	88	13|9	400	8	3	200000	100000	100000	50000	3000	1	ignore_defense_v	1477|0|0			28400	<i18n=29476>
5	89	13|9	400	8	3	200000	100000	100000	50000	3000	1	ignore_defense_v	1488|0|0			28800	<i18n=29476>
5	90	13|9	400	8	3	200000	100000	100000	50000	3000	1	ignore_defense_v	1527|0|0			29200	<i18n=29476>
5	91	13|9	400	9	3	200000	100000	100000	50000	3000	1	ignore_defense_v	1537|0|0			29600	<i18n=29476>
5	92	13|9	400	9	3	200000	100000	100000	50000	3000	1	ignore_defense_v	1546|0|0			30000	<i18n=29476>
5	93	13|9	400	9	3	200000	100000	100000	50000	3000	1	ignore_defense_v	1556|0|0			30400	<i18n=29476>
5	94	13|9	400	9	3	200000	100000	100000	50000	3000	1	ignore_defense_v	1565|0|0			30800	<i18n=29476>
5	95	13|9	400	9	3	200000	100000	100000	50000	3000	1	ignore_defense_v	1575|0|0			31200	<i18n=29476>
5	96	13|9	400	9	3	200000	100000	100000	50000	3000	1	ignore_defense_v	1585|0|0			31600	<i18n=29476>
5	97	13|9	400	9	3	200000	100000	100000	50000	3000	1	ignore_defense_v	1594|0|0			32000	<i18n=29476>
5	98	13|9	400	9	3	200000	100000	100000	50000	3000	1	ignore_defense_v	1604|0|0			32400	<i18n=29476>
5	99	13|9	400	9	3	200000	100000	100000	50000	3000	1	ignore_defense_v	1613|0|0			32800	<i18n=29476>
5	100	13|9	400	9	3	200000	100000	100000	50000	3000	1	ignore_defense_v	1647|0|0			33200	<i18n=29476>
5	101	13|9	400	10	3	200000	100000	100000	50000	3000	1	ignore_defense_v	1655|0|0			33600	<i18n=29476>
5	102	13|9	400	10	3	200000	100000	100000	50000	3000	1	ignore_defense_v	1663|0|0			34000	<i18n=29476>
5	103	13|9	400	10	3	200000	100000	100000	50000	3000	1	ignore_defense_v	1671|0|0			34400	<i18n=29476>
5	104	13|9	400	10	3	200000	100000	100000	50000	3000	1	ignore_defense_v	1679|0|0			34800	<i18n=29476>
5	105	13|9	400	10	3	200000	100000	100000	50000	3000	1	ignore_defense_v	1687|0|0			35200	<i18n=29476>
5	106	13|9	400	10	3	200000	100000	100000	50000	3000	1	ignore_defense_v	1695|0|0			35600	<i18n=29476>
5	107	13|9	400	10	3	200000	100000	100000	50000	3000	1	ignore_defense_v	1703|0|0			36000	<i18n=29476>
5	108	13|9	400	10	3	200000	100000	100000	50000	3000	1	ignore_defense_v	1711|0|0			36400	<i18n=29476>
5	109	13|9	400	10	3	200000	100000	100000	50000	3000	1	ignore_defense_v	1719|0|0			36800	<i18n=29476>
5	110	13|9	400	10	3	200000	100000	100000	50000	3000	1	ignore_defense_v	1747|0|0			37200	<i18n=29476>
1	111	9|11	400	11	3	200000	100000	100000	50000	3000	1	basic_damage_v	1755|0|1755			37600	<i18n=29462>
1	112	9|11	400	11	3	200000	100000	100000	50000	3000	1	basic_damage_v	1763|0|1763			38000	<i18n=29462>
1	113	9|11	400	11	3	200000	100000	100000	50000	3000	1	basic_damage_v	1771|0|1771			38400	<i18n=29462>
1	114	9|11	400	11	3	200000	100000	100000	50000	3000	1	basic_damage_v	1779|0|1779			38800	<i18n=29462>
1	115	9|11	400	11	3	200000	100000	100000	50000	3000	1	basic_damage_v	1787|0|1787			39200	<i18n=29462>
1	116	9|11	400	11	3	200000	100000	100000	50000	3000	1	basic_damage_v	1795|0|1795			39600	<i18n=29462>
1	117	9|11	400	11	3	200000	100000	100000	50000	3000	1	basic_damage_v	1803|0|1803			40000	<i18n=29462>
1	118	9|11	400	11	3	200000	100000	100000	50000	3000	1	basic_damage_v	1811|0|1811			40400	<i18n=29462>
1	119	9|11	400	11	3	200000	100000	100000	50000	3000	1	basic_damage_v	1819|0|1819			40800	<i18n=29462>
1	120	9|11	400	11	3	200000	100000	100000	50000	3000	1	basic_damage_v	1847|0|1847			41200	<i18n=29462>
1	121	9|11	400	12	3	200000	100000	100000	50000	3000	1	basic_damage_v	1855|0|1855			41600	<i18n=29462>
1	122	9|11	400	12	3	200000	100000	100000	50000	3000	1	basic_damage_v	1863|0|1863			42000	<i18n=29462>
1	123	9|11	400	12	3	200000	100000	100000	50000	3000	1	basic_damage_v	1871|0|1871			42400	<i18n=29462>
1	124	9|11	400	12	3	200000	100000	100000	50000	3000	1	basic_damage_v	1879|0|1879			42800	<i18n=29462>
1	125	9|11	400	12	3	200000	100000	100000	50000	3000	1	basic_damage_v	1887|0|1887			43200	<i18n=29462>
1	126	9|11	400	12	3	200000	100000	100000	50000	3000	1	basic_damage_v	1895|0|1895			43600	<i18n=29462>
1	127	9|11	400	12	3	200000	100000	100000	50000	3000	1	basic_damage_v	1903|0|1903			44000	<i18n=29462>
1	128	9|11	400	12	3	200000	100000	100000	50000	3000	1	basic_damage_v	1911|0|1911			44400	<i18n=29462>
1	129	9|11	400	12	3	200000	100000	100000	50000	3000	1	basic_damage_v	1919|0|1919			44800	<i18n=29462>
1	130	9|11	400	12	3	200000	100000	100000	50000	3000	1	basic_damage_v	1947|0|1947			45200	<i18n=29462>
1	131	9|11	400	13	3	200000	100000	100000	50000	3000	1	basic_damage_v	1955|0|1955			45600	<i18n=29462>
1	132	9|11	400	13	3	200000	100000	100000	50000	3000	1	basic_damage_v	1963|0|1963			46000	<i18n=29462>
1	133	9|11	400	13	3	200000	100000	100000	50000	3000	1	basic_damage_v	1971|0|1971			46400	<i18n=29462>
1	134	9|11	400	13	3	200000	100000	100000	50000	3000	1	basic_damage_v	1979|0|1979			46800	<i18n=29462>
1	135	9|11	400	13	3	200000	100000	100000	50000	3000	1	basic_damage_v	1987|0|1987			47200	<i18n=29462>
1	136	9|11	400	13	3	200000	100000	100000	50000	3000	1	basic_damage_v	1995|0|1995			47600	<i18n=29462>
1	137	9|11	400	13	3	200000	100000	100000	50000	3000	1	basic_damage_v	2003|0|2003			48000	<i18n=29462>
1	138	9|11	400	13	3	200000	100000	100000	50000	3000	1	basic_damage_v	2011|0|2011			48400	<i18n=29462>
1	139	9|11	400	13	3	200000	100000	100000	50000	3000	1	basic_damage_v	2019|0|2019			48800	<i18n=29462>
1	140	9|11	400	13	3	200000	100000	100000	50000	3000	1	basic_damage_v	2047|0|2047			49200	<i18n=29462>
1	141	9|11	400	14	3	200000	100000	100000	50000	3000	1	basic_damage_v	2055|0|2055			49600	<i18n=29462>
1	142	9|11	400	14	3	200000	100000	100000	50000	3000	1	basic_damage_v	2063|0|2063			50000	<i18n=29462>
1	143	9|11	400	14	3	200000	100000	100000	50000	3000	1	basic_damage_v	2071|0|2071			50400	<i18n=29462>
1	144	9|11	400	14	3	200000	100000	100000	50000	3000	1	basic_damage_v	2079|0|2079			50800	<i18n=29462>
1	145	9|11	400	14	3	200000	100000	100000	50000	3000	1	basic_damage_v	2087|0|2087			51200	<i18n=29462>
1	146	9|11	400	14	3	200000	100000	100000	50000	3000	1	basic_damage_v	2095|0|2095			51600	<i18n=29462>
1	147	9|11	400	14	3	200000	100000	100000	50000	3000	1	basic_damage_v	2103|0|2103			52000	<i18n=29462>
1	148	9|11	400	14	3	200000	100000	100000	50000	3000	1	basic_damage_v	2111|0|2111			52400	<i18n=29462>
1	149	9|11	400	14	3	200000	100000	100000	50000	3000	1	basic_damage_v	2119|0|2119			52800	<i18n=29462>
1	150	9|11	400	14	3	200000	100000	100000	50000	3000	1	basic_damage_v	2147|0|2147			53200	<i18n=29462>
1	151	9|11	400	15	3	200000	100000	100000	50000	3000	1	basic_damage_v	2155|0|2155			53600	<i18n=29462>
1	152	9|11	400	15	3	200000	100000	100000	50000	3000	1	basic_damage_v	2163|0|2163			54000	<i18n=29462>
1	153	9|11	400	15	3	200000	100000	100000	50000	3000	1	basic_damage_v	2171|0|2171			54400	<i18n=29462>
1	154	9|11	400	15	3	200000	100000	100000	50000	3000	1	basic_damage_v	2179|0|2179			54800	<i18n=29462>
1	155	9|11	400	15	3	200000	100000	100000	50000	3000	1	basic_damage_v	2187|0|2187			55200	<i18n=29462>
1	156	9|11	400	15	3	200000	100000	100000	50000	3000	1	basic_damage_v	2195|0|2195			55600	<i18n=29462>
1	157	9|11	400	15	3	200000	100000	100000	50000	3000	1	basic_damage_v	2203|0|2203			56000	<i18n=29462>
1	158	9|11	400	15	3	200000	100000	100000	50000	3000	1	basic_damage_v	2211|0|2211			56400	<i18n=29462>
1	159	9|11	400	15	3	200000	100000	100000	50000	3000	1	basic_damage_v	2219|0|2219			56800	<i18n=29462>
1	160	9|11	400	15	3	200000	100000	100000	50000	3000	1	basic_damage_v	2247|0|2247			57200	<i18n=29462>
2	111	11|10	400	11	3	200000	100000	100000	50000	3000	1	lifemax_v	35108|0|0			37600	<i18n=29662>
2	112	11|10	400	11	3	200000	100000	100000	50000	3000	1	lifemax_v	35268|0|0			38000	<i18n=29662>
2	113	11|10	400	11	3	200000	100000	100000	50000	3000	1	lifemax_v	35428|0|0			38400	<i18n=29662>
2	114	11|10	400	11	3	200000	100000	100000	50000	3000	1	lifemax_v	35588|0|0			38800	<i18n=29662>
2	115	11|10	400	11	3	200000	100000	100000	50000	3000	1	lifemax_v	35748|0|0			39200	<i18n=29662>
2	116	11|10	400	11	3	200000	100000	100000	50000	3000	1	lifemax_v	35908|0|0			39600	<i18n=29662>
2	117	11|10	400	11	3	200000	100000	100000	50000	3000	1	lifemax_v	36068|0|0			40000	<i18n=29662>
2	118	11|10	400	11	3	200000	100000	100000	50000	3000	1	lifemax_v	36228|0|0			40400	<i18n=29662>
2	119	11|10	400	11	3	200000	100000	100000	50000	3000	1	lifemax_v	36388|0|0			40800	<i18n=29662>
2	120	11|10	400	11	3	200000	100000	100000	50000	3000	1	lifemax_v	36948|0|0			41200	<i18n=29662>
2	121	11|10	400	12	3	200000	100000	100000	50000	3000	1	lifemax_v	37108|0|0			41600	<i18n=29662>
2	122	11|10	400	12	3	200000	100000	100000	50000	3000	1	lifemax_v	37268|0|0			42000	<i18n=29662>
2	123	11|10	400	12	3	200000	100000	100000	50000	3000	1	lifemax_v	37428|0|0			42400	<i18n=29662>
2	124	11|10	400	12	3	200000	100000	100000	50000	3000	1	lifemax_v	37588|0|0			42800	<i18n=29662>
2	125	11|10	400	12	3	200000	100000	100000	50000	3000	1	lifemax_v	37748|0|0			43200	<i18n=29662>
2	126	11|10	400	12	3	200000	100000	100000	50000	3000	1	lifemax_v	37908|0|0			43600	<i18n=29662>
2	127	11|10	400	12	3	200000	100000	100000	50000	3000	1	lifemax_v	38068|0|0			44000	<i18n=29662>
2	128	11|10	400	12	3	200000	100000	100000	50000	3000	1	lifemax_v	38228|0|0			44400	<i18n=29662>
2	129	11|10	400	12	3	200000	100000	100000	50000	3000	1	lifemax_v	38388|0|0			44800	<i18n=29662>
2	130	11|10	400	12	3	200000	100000	100000	50000	3000	1	lifemax_v	38948|0|0			45200	<i18n=29662>
2	131	11|10	400	13	3	200000	100000	100000	50000	3000	1	lifemax_v	39108|0|0			45600	<i18n=29662>
2	132	11|10	400	13	3	200000	100000	100000	50000	3000	1	lifemax_v	39268|0|0			46000	<i18n=29662>
2	133	11|10	400	13	3	200000	100000	100000	50000	3000	1	lifemax_v	39428|0|0			46400	<i18n=29662>
2	134	11|10	400	13	3	200000	100000	100000	50000	3000	1	lifemax_v	39588|0|0			46800	<i18n=29662>
2	135	11|10	400	13	3	200000	100000	100000	50000	3000	1	lifemax_v	39748|0|0			47200	<i18n=29662>
2	136	11|10	400	13	3	200000	100000	100000	50000	3000	1	lifemax_v	39908|0|0			47600	<i18n=29662>
2	137	11|10	400	13	3	200000	100000	100000	50000	3000	1	lifemax_v	40068|0|0			48000	<i18n=29662>
2	138	11|10	400	13	3	200000	100000	100000	50000	3000	1	lifemax_v	40228|0|0			48400	<i18n=29662>
2	139	11|10	400	13	3	200000	100000	100000	50000	3000	1	lifemax_v	40388|0|0			48800	<i18n=29662>
2	140	11|10	400	13	3	200000	100000	100000	50000	3000	1	lifemax_v	40948|0|0			49200	<i18n=29662>
2	141	11|10	400	14	3	200000	100000	100000	50000	3000	1	lifemax_v	41108|0|0			49600	<i18n=29662>
2	142	11|10	400	14	3	200000	100000	100000	50000	3000	1	lifemax_v	41268|0|0			50000	<i18n=29662>
2	143	11|10	400	14	3	200000	100000	100000	50000	3000	1	lifemax_v	41428|0|0			50400	<i18n=29662>
2	144	11|10	400	14	3	200000	100000	100000	50000	3000	1	lifemax_v	41588|0|0			50800	<i18n=29662>
2	145	11|10	400	14	3	200000	100000	100000	50000	3000	1	lifemax_v	41748|0|0			51200	<i18n=29662>
2	146	11|10	400	14	3	200000	100000	100000	50000	3000	1	lifemax_v	41908|0|0			51600	<i18n=29662>
2	147	11|10	400	14	3	200000	100000	100000	50000	3000	1	lifemax_v	42068|0|0			52000	<i18n=29662>
2	148	11|10	400	14	3	200000	100000	100000	50000	3000	1	lifemax_v	42228|0|0			52400	<i18n=29662>
2	149	11|10	400	14	3	200000	100000	100000	50000	3000	1	lifemax_v	42388|0|0			52800	<i18n=29662>
2	150	11|10	400	14	3	200000	100000	100000	50000	3000	1	lifemax_v	42948|0|0			53200	<i18n=29662>
2	151	11|10	400	15	3	200000	100000	100000	50000	3000	1	lifemax_v	43108|0|0			53600	<i18n=29662>
2	152	11|10	400	15	3	200000	100000	100000	50000	3000	1	lifemax_v	43268|0|0			54000	<i18n=29662>
2	153	11|10	400	15	3	200000	100000	100000	50000	3000	1	lifemax_v	43428|0|0			54400	<i18n=29662>
2	154	11|10	400	15	3	200000	100000	100000	50000	3000	1	lifemax_v	43588|0|0			54800	<i18n=29662>
2	155	11|10	400	15	3	200000	100000	100000	50000	3000	1	lifemax_v	43748|0|0			55200	<i18n=29662>
2	156	11|10	400	15	3	200000	100000	100000	50000	3000	1	lifemax_v	43908|0|0			55600	<i18n=29662>
2	157	11|10	400	15	3	200000	100000	100000	50000	3000	1	lifemax_v	44068|0|0			56000	<i18n=29662>
2	158	11|10	400	15	3	200000	100000	100000	50000	3000	1	lifemax_v	44228|0|0			56400	<i18n=29662>
2	159	11|10	400	15	3	200000	100000	100000	50000	3000	1	lifemax_v	44388|0|0			56800	<i18n=29662>
2	160	11|10	400	15	3	200000	100000	100000	50000	3000	1	lifemax_v	44948|0|0			57200	<i18n=29662>
3	111	10|12	400	11	3	200000	100000	100000	50000	3000	1	weaken_deadlystrike_v	1755|0|0			37600	<i18n=29658>
3	112	10|12	400	11	3	200000	100000	100000	50000	3000	1	weaken_deadlystrike_v	1763|0|0			38000	<i18n=29658>
3	113	10|12	400	11	3	200000	100000	100000	50000	3000	1	weaken_deadlystrike_v	1771|0|0			38400	<i18n=29658>
3	114	10|12	400	11	3	200000	100000	100000	50000	3000	1	weaken_deadlystrike_v	1779|0|0			38800	<i18n=29658>
3	115	10|12	400	11	3	200000	100000	100000	50000	3000	1	weaken_deadlystrike_v	1787|0|0			39200	<i18n=29658>
3	116	10|12	400	11	3	200000	100000	100000	50000	3000	1	weaken_deadlystrike_v	1795|0|0			39600	<i18n=29658>
3	117	10|12	400	11	3	200000	100000	100000	50000	3000	1	weaken_deadlystrike_v	1803|0|0			40000	<i18n=29658>
3	118	10|12	400	11	3	200000	100000	100000	50000	3000	1	weaken_deadlystrike_v	1811|0|0			40400	<i18n=29658>
3	119	10|12	400	11	3	200000	100000	100000	50000	3000	1	weaken_deadlystrike_v	1819|0|0			40800	<i18n=29658>
3	120	10|12	400	11	3	200000	100000	100000	50000	3000	1	weaken_deadlystrike_v	1847|0|0			41200	<i18n=29658>
3	121	10|12	400	12	3	200000	100000	100000	50000	3000	1	weaken_deadlystrike_v	1855|0|0			41600	<i18n=29658>
3	122	10|12	400	12	3	200000	100000	100000	50000	3000	1	weaken_deadlystrike_v	1863|0|0			42000	<i18n=29658>
3	123	10|12	400	12	3	200000	100000	100000	50000	3000	1	weaken_deadlystrike_v	1871|0|0			42400	<i18n=29658>
3	124	10|12	400	12	3	200000	100000	100000	50000	3000	1	weaken_deadlystrike_v	1879|0|0			42800	<i18n=29658>
3	125	10|12	400	12	3	200000	100000	100000	50000	3000	1	weaken_deadlystrike_v	1887|0|0			43200	<i18n=29658>
3	126	10|12	400	12	3	200000	100000	100000	50000	3000	1	weaken_deadlystrike_v	1895|0|0			43600	<i18n=29658>
3	127	10|12	400	12	3	200000	100000	100000	50000	3000	1	weaken_deadlystrike_v	1903|0|0			44000	<i18n=29658>
3	128	10|12	400	12	3	200000	100000	100000	50000	3000	1	weaken_deadlystrike_v	1911|0|0			44400	<i18n=29658>
3	129	10|12	400	12	3	200000	100000	100000	50000	3000	1	weaken_deadlystrike_v	1919|0|0			44800	<i18n=29658>
3	130	10|12	400	12	3	200000	100000	100000	50000	3000	1	weaken_deadlystrike_v	1947|0|0			45200	<i18n=29658>
3	131	10|12	400	13	3	200000	100000	100000	50000	3000	1	weaken_deadlystrike_v	1955|0|0			45600	<i18n=29658>
3	132	10|12	400	13	3	200000	100000	100000	50000	3000	1	weaken_deadlystrike_v	1963|0|0			46000	<i18n=29658>
3	133	10|12	400	13	3	200000	100000	100000	50000	3000	1	weaken_deadlystrike_v	1971|0|0			46400	<i18n=29658>
3	134	10|12	400	13	3	200000	100000	100000	50000	3000	1	weaken_deadlystrike_v	1979|0|0			46800	<i18n=29658>
3	135	10|12	400	13	3	200000	100000	100000	50000	3000	1	weaken_deadlystrike_v	1987|0|0			47200	<i18n=29658>
3	136	10|12	400	13	3	200000	100000	100000	50000	3000	1	weaken_deadlystrike_v	1995|0|0			47600	<i18n=29658>
3	137	10|12	400	13	3	200000	100000	100000	50000	3000	1	weaken_deadlystrike_v	2003|0|0			48000	<i18n=29658>
3	138	10|12	400	13	3	200000	100000	100000	50000	3000	1	weaken_deadlystrike_v	2011|0|0			48400	<i18n=29658>
3	139	10|12	400	13	3	200000	100000	100000	50000	3000	1	weaken_deadlystrike_v	2019|0|0			48800	<i18n=29658>
3	140	10|12	400	13	3	200000	100000	100000	50000	3000	1	weaken_deadlystrike_v	2047|0|0			49200	<i18n=29658>
3	141	10|12	400	14	3	200000	100000	100000	50000	3000	1	weaken_deadlystrike_v	2055|0|0			49600	<i18n=29658>
3	142	10|12	400	14	3	200000	100000	100000	50000	3000	1	weaken_deadlystrike_v	2063|0|0			50000	<i18n=29658>
3	143	10|12	400	14	3	200000	100000	100000	50000	3000	1	weaken_deadlystrike_v	2071|0|0			50400	<i18n=29658>
3	144	10|12	400	14	3	200000	100000	100000	50000	3000	1	weaken_deadlystrike_v	2079|0|0			50800	<i18n=29658>
3	145	10|12	400	14	3	200000	100000	100000	50000	3000	1	weaken_deadlystrike_v	2087|0|0			51200	<i18n=29658>
3	146	10|12	400	14	3	200000	100000	100000	50000	3000	1	weaken_deadlystrike_v	2095|0|0			51600	<i18n=29658>
3	147	10|12	400	14	3	200000	100000	100000	50000	3000	1	weaken_deadlystrike_v	2103|0|0			52000	<i18n=29658>
3	148	10|12	400	14	3	200000	100000	100000	50000	3000	1	weaken_deadlystrike_v	2111|0|0			52400	<i18n=29658>
3	149	10|12	400	14	3	200000	100000	100000	50000	3000	1	weaken_deadlystrike_v	2119|0|0			52800	<i18n=29658>
3	150	10|12	400	14	3	200000	100000	100000	50000	3000	1	weaken_deadlystrike_v	2147|0|0			53200	<i18n=29658>
3	151	10|12	400	15	3	200000	100000	100000	50000	3000	1	weaken_deadlystrike_v	2155|0|0			53600	<i18n=29658>
3	152	10|12	400	15	3	200000	100000	100000	50000	3000	1	weaken_deadlystrike_v	2163|0|0			54000	<i18n=29658>
3	153	10|12	400	15	3	200000	100000	100000	50000	3000	1	weaken_deadlystrike_v	2171|0|0			54400	<i18n=29658>
3	154	10|12	400	15	3	200000	100000	100000	50000	3000	1	weaken_deadlystrike_v	2179|0|0			54800	<i18n=29658>
3	155	10|12	400	15	3	200000	100000	100000	50000	3000	1	weaken_deadlystrike_v	2187|0|0			55200	<i18n=29658>
3	156	10|12	400	15	3	200000	100000	100000	50000	3000	1	weaken_deadlystrike_v	2195|0|0			55600	<i18n=29658>
3	157	10|12	400	15	3	200000	100000	100000	50000	3000	1	weaken_deadlystrike_v	2203|0|0			56000	<i18n=29658>
3	158	10|12	400	15	3	200000	100000	100000	50000	3000	1	weaken_deadlystrike_v	2211|0|0			56400	<i18n=29658>
